reaction_id,reaction_name,flux_baseline,flux_microbiome,flux_delta,flux_delta_pct,microbiome_attributable
EX_cys__L_e,L-Cysteine exchange,-0.12276115585071612,-0.12276115585071612,0.0,0.0,False
EX_cyan_e,Hydrogen cyanide exchange,0.0,0.0,0.0,,False
EX_coumarin_e,Coumarin exchange,0.0,0.0,0.0,,False
EX_co2_e,CO2 exchange,21.033862853035703,21.033862853035703,0.0,0.0,False
EX_co_e,EX co LPAREN e RPAREN ,0.0,0.0,0.0,,False
EX_cmp_e,CMP exchange,0.0,0.0,0.0,,False
EX_cl_e,Chloride exchange,0.0,0.0,0.0,,False
EX_cit_e,Citrate exchange,0.0,0.0,0.0,,False
EX_chtn_e,Chitin exchange,0.0,0.0,0.0,,False
EX_chsterol_e,Cholesterol exchange,0.0,0.0,0.0,,False
EX_cholate_e,Cholate exchange,0.0,0.0,0.0,,False
EX_chol_e,Choline exchange,-0.06519040690003547,-0.06519040690003547,0.0,0.0,False
EX_cgly_e,Cys-Gly exchange,0.0,0.0,0.0,,False
EX_dhdascb_e,Dehydroascorbate exchange,0.0,0.0,0.0,,False
EX_dgsn_e,Deoxyguanosine exchange,0.0,0.0,0.0,,False
EX_dgchol_e,Chenodeoxyglycocholate exchange,0.0,0.0,0.0,,False
EX_debrisoquine_e,EX debrisoquine e,0.0,0.0,0.0,,False
EX_dcyt_e,Deoxycytidine exchange,0.0,0.0,0.0,,False
EX_cspg_a_e,Chondroitin sulfate A (GalNAc4S-GlcA) proteoglycan exchange,0.0,0.0,0.0,,False
EX_dopa_e,Dopamine exchange,0.0,0.0,0.0,,False
EX_dmhptcrn_e,"2,6 dimethylheptanoyl carnitine exchange",0.0,0.0,0.0,,False
EX_dmantipyrine_e,Demethylated antipyrine exchange,0.0,0.0,0.0,,False
EX_dlnlcg_e,Dihomo-gamma-linolenic acid (n-6) exchange,0.0,0.0,0.0,,False
EX_din_e,Deoxyinosine exchange,0.0,0.0,0.0,,False
EX_digalsgalside_hs_e,Digalactosylceramidesulfate exchange,0.0,0.0,0.0,,False
EX_dhf_e,"7,8-Dihydrofolate exchange",0.0,0.0,0.0,,False
EX_dheas_e,Dehydroepiandrosterone sulfate exchange,0.0,0.0,0.0,,False
EX_csn_e,Cytosine exchange,-0.09549971296524676,-0.09549971296524676,0.0,0.0,False
EX_crvnc_e,NC22:6 exchange,0.0,0.0,0.0,,False
EX_crtstrn_e,Corticosterone Exchange,0.0,0.0,0.0,,False
EX_crtsl_e,Cortisol Exchange,0.0,0.0,0.0,,False
EX_crn_e,L-Carnitine exchange,0.0,0.0,0.0,,False
EX_crmp_hs_e,Ceramide 1-phosphate exchange,0.0,0.0,0.0,,False
EX_creat_e,Creatine exchange,0.0,0.0,0.0,,False
EX_ebastineoh_e,Hydroxylated ebastine exchange,0.0,0.0,0.0,,False
EX_ebastine_e,Ebastine exchange,0.0,0.0,0.0,,False
EX_eaflatoxin_e,"8,9 epxoy aflatoxin B1 exchange",0.0,0.0,0.0,,False
EX_duri_e,Deoxyuridine exchange,0.0,0.0,0.0,,False
EX_drib_e,Deoxy D Ribose exchange,0.0,0.0,0.0,,False
EX_octa_e,Octanoate (n-C8:0) exchange,0.0,0.0,0.0,,False
EX_ocdcea_e,Octadecenoate (n-C18:1) exchange,0.0,0.0,0.0,,False
EX_ocdca_e,Octadecanoate (n-C18:0) exchange,0.0,0.0,0.0,,False
EX_oagt3_hs_e,9-O-Acetylated GT3 (homo sapiens) exchange,0.0,0.0,0.0,,False
EX_gsn_e,Guanosine exchange,0.0,0.0,0.0,,False
EX_oagd3_hs_e,9-O-Acetylated GD3 (homo sapiens) exchange,0.0,0.0,0.0,,False
EX_gq1balpha_hs_e,GQ1balpha (homo sapiens) exchange,0.0,0.0,0.0,,False
EX_dopasf_e,Dopamine 3-O-sulfate exchange,0.0,0.0,0.0,,False
EX_cspg_d_e,Chondroitin sulfate D (GlcNAc6S-GlcA2S) proteoglycan exchange,0.0,0.0,0.0,,False
EX_cspg_c_e,Chondroitin sulfate C (GalNAc6S-GlcA) proteoglycan exchange,0.0,0.0,0.0,,False
EX_cspg_b_e,Chondroitin sulfate B / dermatan sulfate (IdoA2S-GalNAc4S) proteoglycan exchange,0.0,0.0,0.0,,False
EX_fe2_e,Fe2+ exchange,0.2,0.2,0.0,0.0,False
EX_etoh_e,Ethanol exchange,0.0,0.0,0.0,,False
EX_gthrd_e,Reduced glutathione exchange,0.0,0.0,0.0,,False
EX_estrones_e,Estrone 3-sulfate exchange,0.0,0.0,0.0,,False
EX_estroneglc_e,Estrone glucuronide exchange,0.0,0.0,0.0,,False
EX_gthox_e,Oxidized glutathione exchange,0.0,0.0,0.0,,False
EX_estriolglc_e,16-Glucuronide-estriol exchange,0.0,0.0,0.0,,False
EX_estradiolglc_e,Estradiol glucuronide exchange,0.0,0.0,0.0,,False
EX_estradiol_e,Estradiol exchange,0.0,0.0,0.0,,False
EX_elaid_e,Elaidic acid exchange,0.0,0.0,0.0,,False
EX_orn_e,Ornithine exchange,0.0,0.0,0.0,,False
EX_onpthl_e,Naphthalene epoxide exchange,0.0,0.0,0.0,,False
EX_gt1a_hs_e,GT1a (homo sapiens) exchange,0.0,0.0,0.0,,False
EX_omeprazole_e,Omeprazole exchange,0.0,0.0,0.0,,False
EX_oh1_e,OH1 Exchange,0.0,0.0,0.0,,False
EX_eicostet_e,Eicosatetranoic acid exchange,0.0,0.0,0.0,,False
EX_fru_e,D-Fructose exchange,-0.1,-0.1,0.0,0.0,False
EX_phllqne_e,EX phyQ e,0.0,0.0,0.0,,False
EX_pheme_e,Protoheme exchange,0.0,0.0,0.0,,False
EX_pheacgln_e,Alpha-N-Phenylacetyl-L-glutamine exchange,0.0,0.0,0.0,,False
EX_gtp_e,GTP exchange,0.0,0.0,0.0,,False
EX_phe__L_e,L-Phenylalanine exchange,-0.23949809307680803,-0.23949809307680803,0.0,0.0,False
EX_pglyc_hs_e,Phosphatidylglycerol (homo sapiens) exchange,0.0,0.0,0.0,,False
EX_for_e,Formate exchange,0.015239315898709587,0.015239315898709587,0.0,0.0,False
EX_fol_e,EX fol LPAREN e RPAREN ,-0.05,-0.05,0.0,0.0,False
EX_fe3_e,Fe3+ exchange,-0.2,-0.2,0.0,0.0,False
EX_perillyl_e,Perillyl alcohol exchange,0.0,0.0,0.0,,False
EX_peplys_e,Peptidyl-L-lysine exchange,0.0,0.0,0.0,,False
EX_pe_hs_e,Phosphatidylethanolamine (homo sapiens) exchange,0.0,0.0,0.0,,False
EX_pchol_hs_e,Phosphatidylcholine (homo sapiens) exchange,0.0,0.0,0.0,,False
EX_paf_hs_e,1-alkyl 2-acteylglycerol 3-phosphocholine (homo sapiens) exchange,0.0,0.0,0.0,,False
EX_oxa_e,Oxalate exchange,0.0,0.0,0.0,,False
EX_pro__L_e,L-Proline exchange,-0.26499477090533896,-0.26499477090533896,0.0,0.0,False
EX_h_e,H+ exchange,16.250714882760924,16.250714882760924,0.0,0.0,False
EX_pro__D_e,D-Proline exchange,0.0,0.0,0.0,,False
EX_fucfuc12gal14acglcgalgluside_hs_e,Ley glycolipid exchange,0.0,0.0,0.0,,False
EX_prgstrn_e,Progesterone exchange,0.0,0.0,0.0,,False
EX_ppa_e,Propionate exchange,0.0,0.0,0.0,,False
EX_fucacngalacglcgalgluside_hs_e,"IV3-a-Neu5Ac,III4-a-Fuc-Lc4Cer exchange",0.0,0.0,0.0,,False
EX_fucacngal14acglcgalgluside_hs_e,"IV3-a-NeuAc,III3-a-Fuc-nLc4Cer exchange",0.0,0.0,0.0,,False
EX_fucacgalfucgalacglcgalgluside_hs_e,(Gal)2 (GalNAc)1 (Glc)1 (GlcNAc)1 (LFuc)2 (Cer)1 exchange,0.0,0.0,0.0,,False
EX_pnto__R_e,(R)-Pantothenate exchange,0.0,0.0,0.0,,False
EX_pi_e,Phosphate exchange,-0.3013151404639306,-0.3013151404639306,0.0,0.0,False
EX_gua_e,Guanine exchange,-0.06121125219315018,-0.06121125219315018,0.0,0.0,False
EX_phyt_e,Phytanic acid exchange,0.0,0.0,0.0,,False
EX_fuc14galacglcgalgluside_hs_e,Lea glycolipid exchange,0.0,0.0,0.0,,False
EX_fuc13galacglcgal14acglcgalgluside_hs_e,III3Fuc-nLc6Cer exchange,0.0,0.0,0.0,,False
EX_fuc__L_e,L-Fucose exchange,0.0,0.0,0.0,,False
EX_gal_e,D-Galactose exchange,-1.0,-1.0,0.0,0.0,False
EX_fucgalgbside_hs_e,Fucosyl galactosylgloboside (homo sapiens) exchange,0.0,0.0,0.0,,False
EX_fucgalfucgalacglcgalgluside_hs_e,(Gal)3 (Glc)1 (GlcNAc)1 (LFuc)2 (Cer)1 exchange,0.0,0.0,0.0,,False
EX_fucgal14acglcgalgluside_hs_e,Lacto-N-fucopentaosyl III ceramide exchange,0.0,0.0,0.0,,False
EX_fucfucgalacglcgalgluside_hs_e,Leb glycolipid exchange,0.0,0.0,0.0,,False
EX_pydam_e,Pyridoxamine exchange,0.0,0.0,0.0,,False
EX_ptdca_e,Pentadecanoate exchange,0.0,0.0,0.0,,False
EX_ps_hs_e,Phosphatidylserine (homo sapiens) exchange,0.0,0.0,0.0,,False
EX_prostgf2_e,Prostaglandin F2alpha exchange,0.0,0.0,0.0,,False
EX_prostge2_e,Prostaglandin E2 exchange,0.0,0.0,0.0,,False
EX_prostge1_e,Prostaglandin E1 exchange,0.0,0.0,0.0,,False
EX_h2o_e,H2O exchange,13.921577623424051,13.921577623424051,0.0,0.0,False
EX_prostgd2_e,Prostaglandin D2 exchange,0.0,0.0,0.0,,False
EX_fucfucfucgalacglcgal14acglcgalgluside_hs_e,(Gal)3 (Glc)1 (GlcNAc)2 (LFuc)3 (Cer)1 exchange,0.0,0.0,0.0,,False
EX_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs_e,(Gal)4 (Glc)1 (GlcNAc)3 (LFuc)3 (Cer)1 exchange,0.0,0.0,0.0,,False
EX_fucfuc132galacglcgal14acglcgalgluside_hs_e,"V3Fuc,III3Fuc-nLc6Cer exchange",0.0,0.0,0.0,,False
EX_retfa_e,Fatty acid retinol exchange,0.0,0.0,0.0,,False
EX_rbt_e,Ribitol exchange,0.0,0.0,0.0,,False
EX_pyr_e,Pyruvate exchange,0.0,0.0,0.0,,False
EX_gd1b2_hs_e,GD1beta (homo sapiens) exchange,0.0,0.0,0.0,,False
EX_gchola_e,Glycocholate exchange,0.0,0.0,0.0,,False
EX_gbside_hs_e,Globoside (homo sapiens) exchange,0.0,0.0,0.0,,False
EX_ha_e,Hyaluronan exchange,0.0,0.0,0.0,,False
EX_gam_e,D-Glucosamine exchange,0.0,0.0,0.0,,False
EX_galgalgalthcrm_hs_e,Gal-Gal-Gal-Gal-Gal-Glc-Cer (homo sapiens) exchange,0.0,0.0,0.0,,False
EX_h2o2_e,Hydrogen peroxide exchange,0.0,0.0,0.0,,False
EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs_e,(Gal)6 (Glc)1 (GlcNAc)3 (LFuc)2 (Cer)1 exchange,0.0,0.0,0.0,,False
EX_pydxn_e,Pyridoxine exchange,0.0,0.0,0.0,,False
EX_pydx_e,Pyridoxal exchange,0.0,0.0,0.0,,False
EX_galfucgalacglcgal14acglcgalgluside_hs_e,(Gal)4 (Glc)1 (GlcNAc)2 (LFuc)1 (Cer)1 exchange,0.0,0.0,0.0,,False
EX_galfuc12gal14acglcgalgluside_hs_e,(Gal)3 (Glc)1 (GlcNAc)1 (LFuc)1 (Cer)1 exchange,0.0,0.0,0.0,,False
EX_galacglcgalgbside_hs_e,Gal-GlcNAc-Gal globoside (homo sapiens) exchange,0.0,0.0,0.0,,False
EX_glyb_e,Glycine betaine exchange,0.0,0.0,0.0,,False
EX_gly_e,Glycine exchange,-0.09868688008840479,-0.09868688008840479,0.0,0.0,False
EX_gluala_e,5-L-Glutamyl-L-alanine exchange,0.0,0.0,0.0,,False
EX_glu__L_e,L-Glutamate exchange,-2.0,-2.0,0.0,0.0,False
EX_retpalm_SPACE_deleted_SPACE_10_09_2005_SPACE_SPACE_06_COLON_18_COLON_49_SPACE_PM_e,EX retpalm,0.0,0.0,0.0,,False
EX_retnglc_e,Retinoyl glucuronide exchange,0.0,0.0,0.0,,False
EX_retn_e,Retinoate exchange,0.0,0.0,0.0,,False
EX_retinol_cis_11_e,Cis-11-retinol exchange,0.0,0.0,0.0,,False
EX_retinol_9_cis_e,9-cis-retinol exchange,0.0,0.0,0.0,,False
EX_retinol_e,Retinol exchange,0.0,0.0,0.0,,False
EX_gln__L_e,L-Glutamine exchange,-2.0,-2.0,0.0,0.0,False
EX_glc__D_e,D-Glucose exchange,-10.0,-10.0,0.0,0.0,False
EX_gdp_e,GDP exchange,0.0,0.0,0.0,,False
EX_gdchola_e,Glycochenodeoxycholate exchange,0.0,0.0,0.0,,False
EX_ha_pre1_e,"Hyaluronan biosynthesis, precursor 1 exchange",0.0,0.0,0.0,,False
EX_gd1c_hs_e,GD1c (homo sapiens) exchange,0.0,0.0,0.0,,False
EX_s2l2n2m2masn_e,De-Fuc form of PA6 exchange,0.0,0.0,0.0,,False
EX_hdcea_e,Hexadecenoate (n-C16:1) exchange,0.0,0.0,0.0,,False
EX_s2l2fn2m2masn_e,PA6 exchange,0.0,0.0,0.0,,False
EX_gp1calpha_hs_e,GP1c alpha  (homo sapiens) exchange,0.0,0.0,0.0,,False
EX_gp1c_hs_e,GP1c (homo sapiens) exchange,0.0,0.0,0.0,,False
EX_hdca_e,Hexadecanoate (n-C16:0) exchange,-0.18327065061569772,-0.18327065061569772,0.0,0.0,False
EX_gmp_e,GMP exchange,0.0,0.0,0.0,,False
EX_glygn5_e,"Glycogen, structure 5 (glycogenin-2[1,4-Glc]) exchange",0.0,0.0,0.0,,False
EX_hcoumarin_e,Hydroxy coumarin exchange,0.0,0.0,0.0,,False
EX_ribflv_e,Riboflavin exchange,0.0,0.0,0.0,,False
EX_glygn4_e,"Glycogen, structure 4 (glycogenin-1,6-{2[1,4-Glc], [1,4-Glc]}) exchange",0.0,0.0,0.0,,False
EX_glygn2_e,"Glycogen, structure 2 (glycogenin-1,6-{7[1,4-Glc], 4[1,4-Glc]}) exchange",0.0,0.0,0.0,,False
EX_glyc__S_e,(S)-Glycerate exchange,0.0,0.0,0.0,,False
EX_glyc_e,Glycerol exchange,-1.0,-1.0,0.0,0.0,False
EX_hco3_e,EX hco3 LPAREN e RPAREN ,0.0,0.0,0.0,,False
EX_rib__D_e,D-Ribose exchange,-0.5,-0.5,0.0,0.0,False
EX_srtn_e,Serotonin exchange,0.0,0.0,0.0,,False
EX_sphs1p_e,Sphingosine 1-phosphate exchange,0.0,0.0,0.0,,False
EX_sph1p_e,Sphinganine 1-phosphate exchange,0.0,0.0,0.0,,False
EX_spc_hs_e,Sphingosylphosphorylcholine (homo sapiens) exchange,0.0,0.0,0.0,,False
EX_his__L_e,L-Histidine exchange,-1.0,-1.0,0.0,0.0,False
EX_so4_e,Sulfate exchange,0.0,0.0,0.0,,False
EX_tmndnc_e,Timnodonic acid exchange,0.0,0.0,0.0,,False
EX_thyox__L_e,L-Thyroxine exchange,0.0,0.0,0.0,,False
EX_sl__L_e,L-sulfolactate exchange,0.0,0.0,0.0,,False
EX_hexc_e,Hexacosanoate  n C260  exchange,0.0,0.0,0.0,,False
EX_ser__L_e,L-Serine exchange,-1.5,-1.5,0.0,0.0,False
EX_thymd_e,Thymidine exchange,-0.2,-0.2,0.0,0.0,False
EX_ser__D_e,D-Serine exchange,0.0,0.0,0.0,,False
EX_hestratriol_e,"4,17 dihydroxy estradiol exchange",0.0,0.0,0.0,,False
EX_sel_e,Selenate exchange,0.0,0.0,0.0,,False
EX_sarcs_e,Sarcosine exchange,0.0,0.0,0.0,,False
EX_tsul_e,Thiosulfate exchange,0.0,0.0,0.0,,False
EX_hom__L_e,L-Homoserine exchange,0.0,0.0,0.0,,False
EX_tststerones_e,Testosterone sulfate exchange,0.0,0.0,0.0,,False
EX_sucr_e,Sucrose exchange,0.0,0.0,0.0,,False
EX_tststeroneglc_e,Testosterone glucuronide exchange,0.0,0.0,0.0,,False
EX_tststerone_e,Testosterone exchange,0.0,0.0,0.0,,False
EX_succ_e,Succinate exchange,5.421117755334395,5.421117755334395,0.0,0.0,False
EX_strdnc_e,Stearidonic acid exchange,0.0,0.0,0.0,,False
EX_hista_e,Histamine exchange,0.0,0.0,0.0,,False
EX_strch2_e,"Starch, structure 2 (1,6-{2[1,4-Glc], [1,4-Glc]}) exchange",0.0,0.0,0.0,,False
EX_strch1_e,"Starch, structure 1 (1,6-{7[1,4-Glc], 4[1,4-Glc]}) exchange",0.0,0.0,0.0,,False
EX_trp__L_e,L-Tryptophan exchange,-0.03725166108573455,-0.03725166108573455,0.0,0.0,False
EX_triodthysuf_e,Triiodothyronine sulfate exchange,0.0,0.0,0.0,,False
EX_triodthy_e,Triiodothyronine exchange,0.0,0.0,0.0,,False
EX_tre_e,Trehalose exchange,0.0,0.0,0.0,,False
EX_tolbutamide_e,Tolbutamide exchange,0.0,0.0,0.0,,False
EX_tethex3_e,"Tetracosahexaenoic acid, n-3 exchange",0.0,0.0,0.0,,False
EX_htaxol_e,Hydroxylated taxol exchange,0.0,0.0,0.0,,False
EX_tdchola_e,Taurochenodeoxycholate exchange,0.0,0.0,0.0,,False
EX_tcynt_e,Thiocyanate exchange,0.0,0.0,0.0,,False
EX_udp_e,UDP exchange,0.0,0.0,0.0,,False
EX_tyr__L_e,L-Tyrosine exchange,-0.1,-0.1,0.0,0.0,False
EX_tymsf_e,Tyramine O-sulfate exchange,0.0,0.0,0.0,,False
EX_tchola_e,Taurocholic acid exchange,0.0,0.0,0.0,,False
EX_taxol_e,Paclitaxel exchange,0.0,0.0,0.0,,False
EX_hspg_e,Heparan sulfate proteoglycan exchange,0.0,0.0,0.0,,False
EX_taur_e,Taurine exchange,0.0,0.0,0.0,,False
EX_txa2_e,Thromboxane A2 exchange,0.0,0.0,0.0,,False
EX_ttdca_e,Tetradecanoate (n-C14:0) exchange,0.0,0.0,0.0,,False
EX_tag__D_e,D Tagatose exchange,0.0,0.0,0.0,,False
EX_hpdca_e,Heptadecanoate exchange,0.0,0.0,0.0,,False
EX_tag_hs_e,Triacylglycerol (homo sapiens) exchange,0.0,0.0,0.0,,False
EX_vacc_e,Vaccenic acid exchange,0.0,0.0,0.0,,False
EX_thmtp_e,Thiamin triphosphate exchange,0.0,0.0,0.0,,False
EX_i_e,Iodide exchange,0.0,0.0,0.0,,False
EX_thmmp_e,Thiamin monophosphate exchange,0.0,0.0,0.0,,False
EX_utp_e,UTP exchange,0.0,0.0,0.0,,False
EX_uri_e,Uridine exchange,0.0,0.0,0.0,,False
EX_urea_e,Urea exchange,0.0,0.0,0.0,,False
EX_urate_e,Urate exchange,0.0,0.0,0.0,,False
EX_thm_e,Thiamin exchange,0.0,0.0,0.0,,False
EX_thf_e,"5,6,7,8-Tetrahydrofolate exchange",0.0,0.0,0.0,,False
EX_tettet6_e,Tetracosatetraenoic acid n-6 exchange,0.0,0.0,0.0,,False
EX_tetpent6_e,"Tetracosapentaenoic acid, n-6 exchange",0.0,0.0,0.0,,False
EX_tetpent3_e,"Tetracosapentaenoic acid, n-3 exchange",0.0,0.0,0.0,,False
EX_hxan_e,Hypoxanthine exchange,0.0,0.0,0.0,,False
EX_ura_e,Uracil exchange,0.0,0.0,0.0,,False
EX_ump_e,UMP exchange,0.0,0.0,0.0,,False
EX_xoltri24_e,"7-alpha,24(S)-Dihydroxycholesterol exchange",0.0,0.0,0.0,,False
EX_xolest_hs_e,Cholesterol ester exchange,0.0,0.0,0.0,,False
EX_inost_e,Myo-Inositol exchange,0.0,0.0,0.0,,False
EX_xolest2_hs_e,Cholesterol ester (from FULLR2) exchange,0.0,0.0,0.0,,False
EX_imp_e,IMP exchange,0.0,0.0,0.0,,False
EX_whttdca_e,Omega hydroxy tetradecanoate (n-C14:0) exchange,0.0,0.0,0.0,,False
EX_whtststerone_e,W hydroxy testosterone exchange,0.0,0.0,0.0,,False
EX_whhdca_e,Omega hydroxy hexadecanoate (n-C16:0) exchange,0.0,0.0,0.0,,False
EX_ile__L_e,L-Isoleucine exchange,-0.2743076861767726,-0.2743076861767726,0.0,0.0,False
EX_whddca_e,Omega hydroxy dodecanoate (n-C12:0) exchange,0.0,0.0,0.0,,False
EX_vitd3_e,Vitamin D3 exchange,0.0,0.0,0.0,,False
EX_thym_e,Thymine exchange,0.0,0.0,0.0,,False
EX_idp_e,IDP exchange,0.0,0.0,0.0,,False
EX_thr__L_e,L-Threonine exchange,-1.5,-1.5,0.0,0.0,False
EX_vitd2_e,Vitamin D2 exchange,0.0,0.0,0.0,,False
EX_val__L_e,L-Valine exchange,-0.35219752299239937,-0.35219752299239937,0.0,0.0,False
34DHOXPEGt,"3,4-Dihydroxyphenylethyleneglycol transport (diffusion)",0.0,0.0,0.0,,False
2OXOADPTm,2-oxoadipate shuttle (cytosol/mitochondria),0.05,0.05,0.0,0.0,False
SK_pre_prot_r,Sink pre prot LPAREN er RPAREN ,0.0,0.0,0.0,,False
SK_citr__L_c,Sink citr c,0.0,0.0,0.0,,False
EX_yvite_e,Gamma-Tocopherol exchange,0.0,0.0,0.0,,False
EX_xylt_e,Xylitol exchange,0.0,0.0,0.0,,False
2OXOADOXm,2-Oxoadipate:lipoamde 2-oxidoreductase(decarboxylating and acceptor-succinylating) (mitochondria),0.05,0.05,0.0,0.0,False
EX_ksi_e,Keratan sulfate I exchange,0.0,0.0,0.0,,False
2MCITt,2-methylcitrate transport via diffusion,0.0,0.0,0.0,,False
EX_xyl__D_e,D-Xylose exchange,0.0,0.0,0.0,,False
EX_k_e,K+ exchange,0.0,0.0,0.0,,False
EX_xoltri27_e,"7-alpha,27-Dihydroxycholesterol exchange",0.0,0.0,0.0,,False
2HCO3_NAt,Bicarbonate transport (Na/HCO3 1:2 cotransport),0.0,0.0,0.0,,False
EX_xoltri25_e,"7-alpha,25-Dihydroxycholesterol exchange",0.0,0.0,0.0,,False
EX_ins_e,Inosine exchange,0.0,0.0,0.0,,False
2HBt2,2 hydroxybutyrate cotransport with proton,0.0,0.0,0.0,,False
10FTHF7GLUtm,"7-glutamyl-10FTHF transport, mitochondrial",0.0,0.0,0.0,,False
34HPPOR,4 Hydroxyphenylpyruvateoxygen oxidoreductase,0.0,0.0,0.0,,False
EX_ksii_core4_e,Keratan sulfate II (core 4-linked) exchange,0.0,0.0,0.0,,False
34HPLFM,3  4 hydroxyphenyl  lactate formation,0.0,0.0,0.0,,False
10FTHF7GLUtl,"7-glutamyl-10FTHF transport, lysosomal",0.0,0.0,0.0,,False
10FTHF6GLUtm,"6-glutamyl-10FTHF transport, mitochondrial",0.0,0.0,0.0,,False
34DHXMANDACOX_NADP,"3,4-Dihydroxymandelaldehyde:NADP+ oxidoreductase",0.0,0.0,0.0,,False
34DHXMANDACOX,"3,4-Dihydroxymandelaldehyde:NAD+ oxidoreductase",0.0,0.0,0.0,,False
34DHPLACOX_NADP,34DHPLACOX LPAREN NADP RPAREN ,0.0,0.0,0.0,,False
EX_ksii_core2_e,Keratan sulfate II (core 2-linked) exchange,0.0,0.0,0.0,,False
34DHALDD,Aldehyde dehydrogenase  3 4 dihydroxyphenylacetaldehyde  NAD ,0.0,0.0,0.0,,False
10FTHF6GLUtl,"6-glutamyl-10FTHF transport, lysosomal",0.0,0.0,0.0,,False
EX_ksi_deg1_e,"Keratan sulfate I, degradation product 1 exchange",0.0,0.0,0.0,,False
10FTHF5GLUtm,"5-glutamyl-10FTHF transport, mitochondrial",0.0,0.0,0.0,,False
10FTHF5GLUtl,"5-glutamyl-10FTHF transport, lysosomal",0.0,0.0,0.0,,False
34DHPHAMT,"3,4-Dihydroxyphenylacetate:amet O-methyltransferase",0.0,0.0,0.0,,False
3HAO,3 hydroxyanthranilate 3 4 dioxygenase,0.0,0.0,0.0,,False
3DSPHR,3 Dehydrosphinganine reductase,0.006773029288315373,0.006773029288315373,0.0,0.0,False
EX_lac__L_e,L-Lactate exchange,0.0,0.0,0.0,,False
3DPHBH2,Hydroxylation of 3-Decaprenyl-4-hydroxybenzoate (NADPH),0.0,0.0,0.0,,False
3DPHBH1,Hydroxylation of 3-Decaprenyl-4-hydroxybenzoate (NADH),0.0,0.0,0.0,,False
11DOCRTSTRNtr,11-deoxycorticosterone intracellular transport,0.0,0.0,0.0,,False
11DOCRTSTRNtm,11-deoxycorticosterone intracellular transport,0.0,0.0,0.0,,False
11DOCRTSLtr,11-deoxycortisol intracellular transport,0.0,0.0,0.0,,False
3AIBtm,"3-amino-isobutyrate transport, mitochondrial",0.0,0.0,0.0,,False
3AIBt,3-amino-isobutyrate transport,0.0,0.0,0.0,,False
EX_lac__D_e,D-lactate exchange,5.185004218818467,5.185004218818467,0.0,0.0,False
3AIBTm,"L-3-aminoisobutyrate transaminase, mitochondrial",0.0,0.0,0.0,,False
11DOCRTSLtm,11-deoxycortisol intracellular transport,0.0,0.0,0.0,,False
35CGMPtn,35cGMP nuclear transport,0.0,0.0,0.0,,False
10FTHFtm,10-Formyltetrahydrofolate mitochondrial transport via diffusion,0.0,0.0,0.0,,False
10FTHFtl,10-Formyltetrahydrofolate lysosomal transport via diffusion,0.0,0.0,0.0,,False
EX_leu__L_e,L-Leucine exchange,-0.4774985648262337,-0.4774985648262337,0.0,0.0,False
24_25DHVITD2tm,"24,25-Dihydroxyvitamin D2 transport from mitochondria",0.0,0.0,0.0,,False
3HLYTCL,3-Hydroxy-L-tyrosine carboxy-lyase,0.0,0.0,0.0,,False
24_25DHVITD2t,"24,25-Dihydroxyvitamin D2 transport from cytoplasm",0.0,0.0,0.0,,False
EX_lcts_e,Lactose exchange,0.0,0.0,0.0,,False
1a_25VITD3Hm,"1-alpha,24R,25-Vitamin D-hydroxylase (D3)",0.0,0.0,0.0,,False
3HKYNAKGAT,3-Hydroxy-L-kynurenine:2-oxoglutarate aminotransferase,0.0,0.0,0.0,,False
3HCO3_NAt,Bicarbonate transport (Na/HCO3 1:3 cotransport),2.124603570610244,2.124603570610244,0.0,0.0,False
1a_25VITD2Hm,"1-alpha,24R,25-Vitamin D-hydroxylase (D2)",0.0,0.0,0.0,,False
1a_24_25VITD3Hm,"1-alpha-Vitamin D-24,25-hydroxylase (D3)",0.0,0.0,0.0,,False
1a_24_25VITD2Hm,"1-alpha-Vitamin D-24,25-hydroxylase (D2)",0.0,0.0,0.0,,False
1PPDCRp,"Delta1-piperideine-2-carboxylate reductase, perixosomal",0.05,0.05,0.0,0.0,False
1MNCAMti,N1-Methylnicotinamide transport,0.0,0.0,0.0,,False
13DAMPPOX,"1,3-Diaminopropane:oxygen oxidoreductase (deaminating)",0.0,0.0,0.0,,False
3HBCOAHLm,"3-hydroxyisobutyryl-CoA hydrolase, mitochondrial",0.0,0.0,0.0,,False
3HBCDm,"3-hydroxybutyryl-CoA dehydratase, mitochondrial",0.0,0.0,0.0,,False
25HVITD2tin,25-hydroxyvitamin D2 transport in cytoplasm,0.0,0.0,0.0,,False
25HVITD2t,25-hydroxyvitamin D2 transport from cytoplasm,0.0,0.0,0.0,,False
EX_leuktrC4_e,Leukotriene C4 exchange,0.0,0.0,0.0,,False
24NPHte,Xenobiotic transport,0.0,0.0,0.0,,False
3MLDAt,3MLDA extracellular transport via diffusion,0.0,0.0,0.0,,False
3M4HDXPAC,3-Methoxy-4-hydroxyphenylacetaldehyde:NAD+ oxidoreductase,0.0,0.0,0.0,,False
EX_leuktrB4_e,Leukotriene B4 exchange,0.0,0.0,0.0,,False
3HXKYNOXDA,3-Hydroxykynurenamine:oxygen oxidoreductase(deaminating)(flavin-containing),0.0,0.0,0.0,,False
