query,entrez,name,symbol,alias,taxid,MGI
23563,,,,,,
2544,,,,,,
26062,,,,,,
26237,,,,,,
2655,,,,,,
2679,,,,,,
27124,,,,,,
2713,,,,,,
280,,,,,,
284208,,,,,,
285216,,,,,,
286016,,,,,,
286297,,,,,,
2974,,,,,,
348477,,,,,,
4122,,,,,,
4541,,,,,,
4707,,,,,,
4710,,,,,,
4844,,,,,,
4845,,,,,,
514,,,,,,
5240,,,,,,
5334,,,,,,
54480,,,,,,
55350,,,,,,
6487,,,,,,
6537,,,,,,
667301,,,,,,
7359,,,,,,
79087,,,,,,
80068,,,,,,
8781,,,,,,
8908,,,,,,
91734,,,,,,
9952,,,,,,
9954,,,,,,
