ReactionID,ReactionName,Subsystem,HFD_mean,KD_mean,MeanDiff,log2FC,t_statistic,p_value,Cohen_d,HFD_n,KD_n,q_value,Significant,Direction,Rank,Rank_normalized,RankProduct,RP_pvalue
CLFORtex,Chloride transport via formate countertransport,"Transport, Extracellular",0.0027999199285982323,0.0007731578800619751,0.002026762048536257,1.8565504849059558,2.6147180085952377,0.012477459907801759,0.4942593106574914,38,12,0.3829846387424451,False,Up,120.0,0.0322061191626409,0.0322061191626409,0.012477459907801759
NAt,Sodium transport (uniport),"Transport, Extracellular",-0.14980154511807584,0.02238651006658851,-0.17218805518466435,,-2.232659014654779,0.030545327736257774,-0.4925772348723492,38,12,0.6709703803326308,False,Down,168.0,0.04508856682769726,0.04508856682769726,0.030545327736257774
PROt2r,L proline reversible transport via proton symport,"Transport, Extracellular",0.013286760528541748,-0.0821222340969228,0.09540899462546455,,1.190505814985952,0.2534886830001343,0.48917796614294706,38,12,1.0,False,Up,512.0,0.1374127750939345,0.1374127750939345,0.2534886830001343
DOPACHRMISO,L-dopachrome isomerase 1,Tyrosine metabolism,-0.003928428712514884,0.00010337970296091666,-0.004031808415475801,,-2.643319936882475,0.01196339486225089,-0.4885317107072061,38,12,0.3745849517373723,False,Down,114.0,0.030595813204508857,0.030595813204508857,0.01196339486225089
TYRDOPO3,Tyrosine:dopa oxidase (dopaquinone producing 2),Tyrosine metabolism,-0.003928428712514884,0.00010337970296091666,-0.004031808415475801,,-2.643319936882475,0.01196339486225089,-0.4885317107072061,38,12,0.3745849517373723,False,Down,114.0,0.030595813204508857,0.030595813204508857,0.01196339486225089
DCT,Dopachrome tautomerase,Tyrosine metabolism,-0.007856857425029774,0.00020675940592183333,-0.008063616830951607,,-2.6433199368824707,0.01196339486225102,-0.4885317107072053,38,12,0.3745849517373723,False,Down,116.0,0.031132581857219538,0.031132581857219538,0.01196339486225102
DOPAQNISO1,Dopaquinone isomerase 1,Tyrosine metabolism,-0.007856857425029774,0.00020675940592183333,-0.008063616830951607,,-2.6433199368824707,0.01196339486225102,-0.4885317107072053,38,12,0.3745849517373723,False,Down,116.0,0.031132581857219538,0.031132581857219538,0.01196339486225102
DM_melanin_c,"Demand for Melanin, Cytosolic",Intracellular demand,-0.007856857425029774,0.00020675940592183333,-0.008063616830951607,,-2.6433199368824707,0.01196339486225102,-0.4885317107072053,38,12,0.3745849517373723,False,Down,116.0,0.031132581857219538,0.031132581857219538,0.01196339486225102
TYRASE,TYRASE,Tyrosine metabolism,-0.007856857425029774,0.00020675940592183333,-0.008063616830951607,,-2.6433199368824707,0.01196339486225102,-0.4885317107072053,38,12,0.3745849517373723,False,Down,116.0,0.031132581857219538,0.031132581857219538,0.01196339486225102
DNDPt19m,DUDP transport via ATP antiport,"Transport, Mitochondrial",0.0015964408189330734,0.002346991295849225,-0.0007505504769161515,-0.5559533902467167,-1.661191881876634,0.11006306120566442,-0.48498645293236076,38,12,1.0,False,Down,318.0,0.0853462157809984,0.0853462157809984,0.11006306120566442
ACONT,Aconitate hydratase,Citric Acid Cycle,0.09167804851366128,0.037208439036449104,0.054469609477212175,1.3009464645000013,2.0287813675984485,0.04950338220554371,0.48444537196688264,38,12,0.8700452929144145,False,Up,211.0,0.05662909286097692,0.05662909286097692,0.04950338220554371
ICDHyr,Isocitrate dehydrogenase (NADP),Citric Acid Cycle,0.09167804851366128,0.037208439036449104,0.054469609477212175,1.3009464645000013,2.0287813675984485,0.04950338220554371,0.48444537196688264,38,12,0.8700452929144145,False,Up,211.0,0.05662909286097692,0.05662909286097692,0.04950338220554371
PGCD,Phosphoglycerate dehydrogenase,"Glycine, Serine, and Threonine Metabolism",-0.0028598527994996605,0.0061572367516660245,-0.009017089551165685,,-0.9275604984758566,0.372198116401364,-0.4831432037325749,38,12,1.0,False,Down,624.0,0.16747181964573268,0.16747181964573268,0.372198116401364
PSP_L,Phosphoserine phosphatase (L-serine),"Glycine, Serine, and Threonine Metabolism",-0.0028598527994996605,0.0061572367516660245,-0.009017089551165685,,-0.9275604984758566,0.372198116401364,-0.4831432037325749,38,12,1.0,False,Down,624.0,0.16747181964573268,0.16747181964573268,0.372198116401364
PSERT,Phosphoserine transaminase,"Glycine, Serine, and Threonine Metabolism",-0.0028598527994996605,0.0061572367516660245,-0.009017089551165685,,-0.9275604984758566,0.372198116401364,-0.4831432037325749,38,12,1.0,False,Down,624.0,0.16747181964573268,0.16747181964573268,0.372198116401364
PUNP4,Purine-nucleoside phosphorylase (Deoxyguanosine),Purine Catabolism,0.0013062610536380265,-0.0008255532181950502,0.0021318142718330766,,2.567669049053749,0.014357868447269594,0.4757833460379019,38,12,0.42458268122640086,False,Up,126.0,0.033816425120772944,0.033816425120772944,0.014357868447269594
SERGLNexR,L-Serine/Glutamine reversible exchange,"Transport, Extracellular",-0.0015092143654458563,-0.0562723187031911,0.05476310433774524,-5.220555861236222,1.2424453163911156,0.23290385197696767,0.4757759611355768,38,12,1.0,False,Up,506.0,0.13580246913580246,0.13580246913580246,0.23290385197696767
O2ter,O2  transport  endoplasmic reticulum,"Transport, Endoplasmic Reticular",0.01054055598744422,0.009966518700539032,0.0005740372869051883,0.08078940152889509,1.5086950501869851,0.14688072681409756,0.4745633066418905,38,12,1.0,False,Up,350.0,0.0939345142243693,0.0939345142243693,0.14688072681409756
EX_dhdascb_e,Dehydroascorbate exchange,Extracellular exchange,0.03394513851501084,0.013580391091710166,0.020364747423300675,1.3216799386654812,2.2191708596034645,0.03130339036504464,0.4742758554829903,38,12,0.6820844005857095,False,Up,171.0,0.04589371980676329,0.04589371980676329,0.03130339036504464
FTCD,Formimidoyltransferase cyclodeaminase reversible,Folate Metabolism,0.11040090407495272,0.03186689652484498,0.07853400755010774,1.7926215543027475,2.444080597540017,0.018613703517714107,0.47354749684240327,38,12,0.5099607301985497,False,Up,132.0,0.03542673107890499,0.03542673107890499,0.018613703517714107
GluForTx,Formimidoyltransferase cyclodeaminase,Histidine Metabolism,0.11040090407495272,0.03186689652484498,0.07853400755010774,1.7926215543027475,2.444080597540017,0.018613703517714107,0.47354749684240327,38,12,0.5099607301985497,False,Up,132.0,0.03542673107890499,0.03542673107890499,0.018613703517714107
HISDr,Histidase r,Histidine Metabolism,0.11040090407495272,0.03186689652484498,0.07853400755010774,1.7926215543027475,2.444080597540017,0.018613703517714107,0.47354749684240327,38,12,0.5099607301985497,False,Up,132.0,0.03542673107890499,0.03542673107890499,0.018613703517714107
IZPN,Imidazolonepropionase,Histidine Metabolism,0.11040090407495272,0.03186689652484498,0.07853400755010774,1.7926215543027475,2.444080597540017,0.018613703517714107,0.47354749684240327,38,12,0.5099607301985497,False,Up,132.0,0.03542673107890499,0.03542673107890499,0.018613703517714107
URCN,Urocanase,Histidine Metabolism,0.11040090407495272,0.03186689652484498,0.07853400755010774,1.7926215543027475,2.444080597540017,0.018613703517714107,0.47354749684240327,38,12,0.5099607301985497,False,Up,132.0,0.03542673107890499,0.03542673107890499,0.018613703517714107
ALAt2r,L alanine reversible transport via proton symport,"Transport, Extracellular",-0.645737626132654,-0.4705483706840714,-0.17518925544858255,0.4566050587757801,-1.3942846472218455,0.18034332085277838,-0.4723664790669191,38,12,1.0,False,Down,467.0,0.12533548040794418,0.12533548040794418,0.18034332085277838
EX_ser__L_e,L-Serine exchange,Extracellular exchange,-0.3101320860608771,-0.4357196817320909,0.1255875956712138,-0.4905174883527562,1.36595275087909,0.18937883625946023,0.47139296370214556,38,12,1.0,False,Up,472.0,0.1266774020397209,0.1266774020397209,0.18937883625946023
ASCBt,L-ascorbate transport via facilitated diffusion,"Transport, Extracellular",0.031022466425414934,0.0033783630308657163,0.02764410339454922,3.1989170834519505,1.4134937767394313,0.17421558561927045,0.4697677169786815,38,12,1.0,False,Up,462.0,0.12399355877616747,0.12399355877616747,0.17421558561927045
ORETNF2,13-cis-4-oxo-retinoic acid formation (oxidation),Vitamin A Metabolism,0.0034746837170411635,0.0009611925337620417,0.002513491183279122,1.8539842067472585,2.3761739775669506,0.021895635991800052,0.4615677148900193,38,12,0.5402856934136505,False,Up,145.0,0.03891572732152442,0.03891572732152442,0.021895635991800052
LPS2,Lipase,Triacylglycerol Synthesis,0.05758050796065989,0.01592834308071721,0.04165216487994268,1.8539843087694363,2.3761739775669426,0.021895635991800437,0.4615677148900192,38,12,0.5402856934136505,False,Up,146.0,0.039184111647879764,0.039184111647879764,0.021895635991800437
ALACYSNaEx,L-alanine/L-cysteine Na-dependent exchange (Ala-L in),"Transport, Extracellular",0.006991844002544641,0.0019341352479119165,0.0050577087546327245,1.8539842613640858,2.3761739775669404,0.021895635991800576,0.4615677148900181,38,12,0.5402856934136505,False,Up,147.0,0.039452495974235106,0.039452495974235106,0.021895635991800576
RAI4,13-cis-4-oxo-retinoic acid isomerase,Vitamin A Metabolism,-0.006949367434082348,-0.001922385067524125,-0.005026982366558223,1.853984369608376,-2.3761739775669355,0.021895635991800805,-0.46156771489001736,38,12,0.5402856934136505,False,Down,148.0,0.03972088030059045,0.03972088030059045,0.021895635991800805
ASPNATm,"Aspartate N-acetyltransferase, mitochondrial",Alanine and Aspartate Metabolism,0.0007597964768711843,0.00021018048266250003,0.0005496159942086843,1.8539838187930222,2.37617397756688,0.021895635991803875,0.4615677148900001,38,12,0.5402856934136505,False,Up,149.0,0.039989264626945784,0.039989264626945784,0.021895635991803875
NACASPtm,N-acetyl-L-aspartate transport (mitochondria to cytosol),"Transport, Mitochondrial",0.0007597964768711843,0.00021018048266250003,0.0005496159942086843,1.8539838187930222,2.37617397756688,0.021895635991803875,0.4615677148900001,38,12,0.5402856934136505,False,Up,149.0,0.039989264626945784,0.039989264626945784,0.021895635991803875
NACASPAH,N-Acetyl-L-aspartate amidohydrolase,Alanine and Aspartate Metabolism,0.0007597964768711843,0.00021018048266250003,0.0005496159942086843,1.8539838187930222,2.37617397756688,0.021895635991803875,0.4615677148900001,38,12,0.5402856934136505,False,Up,149.0,0.039989264626945784,0.039989264626945784,0.021895635991803875
GALt4,Galactose transport via sodium symport,"Transport, Extracellular",0.026370813475239122,0.007302189943707208,0.019068623531531916,1.8525409596363887,2.372990111448471,0.02206308901412804,0.46095131556828906,38,12,0.5408359846489544,False,Up,152.0,0.04079441760601181,0.04079441760601181,0.02206308901412804
ARTFR34,R group artificial flux,R Group Synthesis,0.02172414886799827,0.006121264064489683,0.015602884803508587,1.8273981269147817,2.360505750800323,0.022701676667433956,0.4596821045570314,38,12,0.55074460139306,False,Up,153.0,0.04106280193236715,0.04106280193236715,0.022701676667433956
P5CR,Pyrroline-5-carboxylate reductase,Urea cycle/amino group metabolism,0.03863871291894803,0.010141067208389734,0.028497645710558295,1.929837543138317,2.3827307651938177,0.02164883406426643,0.45935239396170807,38,12,0.5402856934136505,False,Up,143.0,0.03837895866881374,0.03837895866881374,0.02164883406426643
PRO1x,Proline oxidase  L proline  NAD ,Arginine and Proline Metabolism,0.038478725592306924,0.010050007546008209,0.028428718046298714,1.9368644228758103,2.3819726459878745,0.021685618607273548,0.4592929256929541,38,12,0.5402856934136505,False,Up,144.0,0.03864734299516908,0.03864734299516908,0.021685618607273548
PMTCOAtx,Fatty acid intracellular transport,"Transport, Peroxisomal",0.6954878505972323,0.6264586762400324,0.06902917435719991,0.1508059660213199,1.420270132453205,0.17122166623391763,0.4537909452686321,38,12,1.0,False,Up,458.0,0.12292002147074611,0.12292002147074611,0.17122166623391763
CATm,Catalase,ROS Detoxification,0.22936658941017735,0.14635063457266487,0.08301595483751248,0.6482262554723444,1.6540161964444569,0.10979213997801127,0.45376089080355103,38,12,1.0,False,Up,317.0,0.08507783145464305,0.08507783145464305,0.10979213997801127
FBA,Fructose-bisphosphate aldolase,Glycolysis/Gluconeogenesis,0.04323178247614087,0.005389188576362958,0.03784259389977791,3.003952322396476,2.326322886659599,0.024656494816298773,0.4517954083751111,38,12,0.5636202434695045,False,Up,162.0,0.043478260869565216,0.043478260869565216,0.024656494816298773
PFK,Phosphofructokinase,Glycolysis/Gluconeogenesis,0.04323178247614087,0.005389188576362958,0.03784259389977791,3.003952322396476,2.326322886659599,0.024656494816298773,0.4517954083751111,38,12,0.5636202434695045,False,Up,162.0,0.043478260869565216,0.043478260869565216,0.024656494816298773
CITL,Citrate lyase,Citric Acid Cycle,0.001182676289488084,0.009256300777668333,-0.00807362448818025,-2.9683803908507023,-0.7569489366571838,0.46491059731133444,-0.4512620127381814,38,12,1.0,False,Down,685.0,0.1838432635534085,0.1838432635534085,0.46491059731133444
RADH3,Retinal dehydrogenase,Vitamin A Metabolism,-0.08302807987814986,-0.022584380231011208,-0.06044369964713865,1.8782740159582179,-2.3296706872259056,0.02451480727927265,-0.4505863362724906,38,12,0.5636202434695045,False,Down,161.0,0.043209876543209874,0.043209876543209874,0.02451480727927265
GALUi,UTP-glucose-1-phosphate uridylyltransferase (irreversible),Galactose metabolism,0.3152642341677969,0.368721528972165,-0.05345729480436806,-0.22597014548717578,-1.3276692285662541,0.20081605365813654,-0.4462178497979815,38,12,1.0,False,Down,479.0,0.12855609232420825,0.12855609232420825,0.20081605365813654
FUMm,Fumarase  mitochondrial,Citric Acid Cycle,0.14557590447725985,0.24583009257300373,-0.10025418809574388,-0.7558899470122629,-1.0491863679958995,0.3122708526240292,-0.4456295898914695,38,12,1.0,False,Down,575.0,0.15432098765432098,0.15432098765432098,0.3122708526240292
RADH4,Retinal dehydrogenase (NADPH),Vitamin A Metabolism,0.07972021697082042,0.02267142925488833,0.057048787715932095,1.814070287649984,2.2860422635953075,0.027106397899470756,0.4440496150469903,38,12,0.6158441376428538,False,Up,164.0,0.0440150295222759,0.0440150295222759,0.027106397899470756
EX_val__L_e,L-Valine exchange,Extracellular exchange,-0.04535240568860084,-0.029182570839218255,-0.016169834849382586,0.6360720982523335,-0.9668800865703958,0.35118964638435335,-0.4346829185327272,38,12,1.0,False,Down,609.0,0.16344605475040258,0.16344605475040258,0.35118964638435335
HSD3A1r,3 alpha-hydroxysteroid dehydrogenase (type 3),Steroid Metabolism,-0.00011015975979998946,0.0002466459777612417,-0.00035680573756123113,,-0.927766446074843,0.3708727921690923,-0.4337022673837387,38,12,1.0,False,Down,622.0,0.166935050993022,0.166935050993022,0.3708727921690923
ABUTt2r,4 aminobutyrate reversible transport in via proton symport,"Transport, Extracellular",0.0659515530528109,-0.04049839068741124,0.10644994374022215,,1.313124504188641,0.2050322522047354,0.4319444341998708,38,12,1.0,False,Up,483.0,0.12962962962962962,0.12962962962962962,0.2050322522047354
SERGLNNaEx,L-serine/L-glutamine Na-dependent exchange (Ser-L in),"Transport, Extracellular",0.0031920391670464494,-0.0024790783014318747,0.005671117468478324,,2.2045364720483542,0.03265663624755689,0.43106652730708195,38,12,0.7033446627653004,False,Up,173.0,0.046430488459473965,0.046430488459473965,0.03265663624755689
RTOT_2,R total flux 2 position,R Group Synthesis,0.0011820328506481472,-0.0010119738853632918,0.002194006736011439,,2.1906546747464066,0.033643168165966804,0.4309272764405004,38,12,0.7204278424505305,False,Up,174.0,0.04669887278582931,0.04669887278582931,0.033643168165966804
FUMSO4tm,"Fumarate:sulfate antiport, mitochondrial","Transport, Mitochondrial",0.023435025701672184,0.07484622145369131,-0.05141119575201913,-1.6752631036397745,-0.7149957287363683,0.48948238586687476,-0.4292815808383851,38,12,1.0,False,Down,696.0,0.18679549114331723,0.18679549114331723,0.48948238586687476
MALSO4tm,"Malate:sulfate antiport, mitochondrial","Transport, Mitochondrial",-0.023435025701672184,-0.07484622145369131,0.05141119575201913,-1.6752631120969812,0.7149957287363683,0.48948238586687476,0.4292815808383851,38,12,1.0,False,Up,696.0,0.18679549114331723,0.18679549114331723,0.48948238586687476
O2Stm,Superoxide anion transport via diffusion (mitochondria),"Transport, Mitochondrial",-0.7653621800672419,-0.5614100412509486,-0.20395213881629326,0.44708774509589044,-1.5657806828673329,0.1290114487245418,-0.4276559145487908,38,12,1.0,False,Down,340.0,0.09125067096081589,0.09125067096081589,0.1290114487245418
PIt7_copy2,Phosphate transport in/out via three Na+ symporter,"Transport, Extracellular",0.00794973929107606,0.0031158619067611164,0.004833877384314943,1.3512762249512806,1.8231400734842425,0.07567278163029563,0.42500157301162544,38,12,1.0,False,Up,252.0,0.06763285024154589,0.06763285024154589,0.07567278163029563
EX_pi_e,Phosphate exchange,Extracellular exchange,-0.03549645535318672,-0.032935735793744106,-0.0025607195594426133,0.10802118508343427,-1.5506860851083883,0.13266281425776796,-0.4247238464508573,38,12,1.0,False,Down,343.0,0.09205582393988192,0.09205582393988192,0.13266281425776796
