PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,SampleID,Group,Dataset
16.462817108728675,2.474353026135612,-3.7055678194563533,1.341599189853835,0.9799415467784353,-1.625659731541122,-1.2460766208801761,-4.618118380480689,-3.151772520141744,2.783982194166286,0.6014350088613206,-1.4182287230474842,2.8436053904621534,2.094284835886356,-3.581469581101358,-1.4980617128134517,-1.2919660611670636,0.19312948855996018,2.922610409908238,-1.0606188005329347,SCD_GSE188344_NCD_1_Flux,SCD,GSE188344
19.535526766172563,2.86145421843631,-2.720545988566852,1.6535204192555661,5.309723406463257,-2.938455522093972,1.6228982935329972,-9.79822061983407,-0.22997418649558432,4.760073540928214,3.9844256283771524,-2.3721522067788645,1.0532624152829886,-0.7897019799657062,-1.3420108616939797,-3.129166665531368,1.5397427239053905,-2.85157617544814,3.280321484255013,-4.249548468113485,SCD_GSE188344_NCD_2_Flux,SCD,GSE188344
23.062888984695004,-3.4399905822943104,2.29298579872263,7.667326703322218,4.8495415319725375,12.263095622579556,0.70637669240806,20.533363658505383,11.00026133213916,-1.359521900187829,5.390292913909971,1.1198344710851047,-3.435594863609596,0.22918907399791458,8.743443564609361,-4.819537652949804,-4.799490668366416,-1.8702574959466705,-8.16931114755361,0.6038278284591179,SCD_GSE188344_NCD_3_Flux,SCD,GSE188344
17.72715070231528,3.1548905196582453,3.8865003927702904,-0.3742961367137733,-6.497561276977644,0.5311438743683152,5.824327663309283,4.340888073221025,-3.2201137680538303,-2.6638100689390107,0.26648010547748,4.7220219909979715,-11.187927264649135,-3.4969948153589416,-4.133354202246132,7.507751356565747,2.935035088402382,5.2559831208262535,-1.6022860403311467,6.114481685519728,SCD_GSE188344_NCD_4_Flux,SCD,GSE188344
-3.503777909093077,0.9010463935853763,-2.5764074909925916,1.6543143294687248,0.7579804234308446,-1.5671446021175044,-0.7234221623589372,2.3920772458857584,0.6719828330494405,0.6977240007972392,1.3240476839581252,-2.9255303246584567,-0.07150834452379098,0.1274867856423121,-1.9018978480099618,1.843843098432803,-1.1725194402828234,0.868403636094277,-0.7075584863466355,-0.9901318307610737,SCD_GSE246221_Batch9_SCD_only32w_1_Flux,SCD,GSE246221
19.569073238623126,5.079874343971373,7.001163036664089,-0.6954923858395317,-0.7800571399388624,3.8475447358855166,6.01880056351501,-4.253646523283577,2.0984133390079043,-7.857061537343092,-1.755881436320243,14.375154939202334,-5.097478518328118,-9.720608860640548,4.250120375938045,-1.3039968015327232,9.442180224505348,-2.542202740375196,-1.507110092845348,-1.4816123733647673,SCD_GSE246221_Batch9_SCD_only32w_2_Flux,SCD,GSE246221
23.372498447843057,1.0318685962929075,0.4460718476954972,6.421429093175079,1.3290164112212575,-0.0812009565723943,-1.5182684628292507,-3.4730710138386973,-4.754626168866936,3.7248186767728884,0.9179896040411174,-0.958201368519495,0.9392226645827484,6.146329386920399,-0.8041347593331077,1.0731677745637567,-5.667942262532729,1.895184696557517,5.239935180066915,3.0191314064920993,SCD_GSE246221_Batch9_SCD_only32w_3_Flux,SCD,GSE246221
17.617373307456177,-0.15469947602327075,-4.470155870029186,-1.6029672889772641,1.1095246250259976,0.09806585499619684,1.2424885147589262,-3.6847051051223683,-5.365392252812223,1.6890184827082755,-2.5380720117271536,-3.957325450640321,0.40781562001815813,1.876044627168612,0.6561455449392023,-8.514339656585923,-1.8667074206603254,1.3879013863901601,0.19387392343931809,2.462797992945675,SCD_GSE246221_Batch9_SCD_only32w_4_Flux,SCD,GSE246221
14.656559967230145,9.117979027287362,10.551997039374056,9.872824701522866,-0.3619208816488555,-3.4668419885863995,-4.766062867197056,2.943907356074809,-3.7264459100412823,-0.557989248863459,-0.7851313049976293,1.2046747813808758,1.7331414475866953,3.216624178850971,-2.3536256552982775,1.3366623337527819,-5.96914841250169,0.3638256146801952,3.49669313766765,5.21300613884876,SCD_GSE248297_LFD_1_Flux,SCD,GSE248297
11.604392052682732,-0.7255978335004816,-4.572987009980086,-2.980818616678009,-1.5556089215073186,-4.896122808428369,1.1369702845184675,7.116373413908965,-1.2709176452084938,-0.2802408081729223,1.7909638958858594,8.150486827041002,-6.541162415265946,-5.33994801147809,-4.637609752291687,4.623098271903636,11.482092242407287,2.5635592011832573,1.1585840230846192,-3.0660176823609957,SCD_GSE248297_LFD_2_Flux,SCD,GSE248297
14.197090986460877,-1.1950787010760018,-17.814263642289596,-7.853011421052082,-2.994104709094686,1.1404371939589055,-5.668509867439522,4.472816607719851,-2.2280808843873268,5.175046512731132,-3.0376355413489047,-11.228584934738008,0.026092500720524433,3.0205610149018125,-1.4324562547472464,-11.409998101083804,-5.0927614055512125,-0.7900617418907058,-8.266808116237092,-0.43153028381042324,SCD_GSE248297_LFD_3_Flux,SCD,GSE248297
27.85526179532141,-0.4592973605210077,20.556301952255353,18.8114354098845,8.366658046250503,-18.573514885811296,-5.7980507442524285,-0.878182975854204,3.952395116975128,1.3788412308628564,-4.937944925131028,-2.9316966151187707,11.287404255566505,1.9196010546721625,-2.3211794983739984,2.7441511506179546,4.096451673758312,-5.057476704653584,-1.941264986896961,-5.226214048751522,SCD_GSE248297_LFD_4_Flux,SCD,GSE248297
