ReactionID,ReactionName,Subsystem,KD_mean,SCD_mean,MeanDiff,log2FC,t_statistic,p_value,Cohen_d,KD_n,SCD_n,q_value,Significant,Direction,Rank,Rank_normalized,RankProduct,RP_pvalue
UMPK6,UMP kinase (dCTP),Nucleotides,0.01387411768791095,0.03521095937839287,-0.021336841690481924,-1.3436285024674401,-1.9095047990974583,0.062453595587283396,-0.38971160395632626,12,37,0.6323426553212443,False,Down,368.0,0.09876543209876543,0.09876543209876543,0.062453595587283396
PRO1xm,Proline oxidase  NAD   mitochondrial,Arginine and Proline Metabolism,0.04260108372089163,0.019527804064460086,0.023073279656431543,1.1253604025836457,0.7238925319760341,0.4834760029208547,0.3880538293763412,12,37,1.0,False,Up,732.0,0.1964573268921095,0.1964573268921095,0.4834760029208547
PUNP2,Purine-nucleoside phosphorylase (Deoxyadenosine),Purine Catabolism,0.0012322189682413332,-0.01027221612499643,0.011504435093237763,,1.9394754265518732,0.05895541453025334,0.38436937251194314,12,37,0.6094471938958622,False,Up,359.0,0.09634997316156736,0.09634997316156736,0.05895541453025334
ASNtN1,"Asparagine transport (Na, H coupled)","Transport, Extracellular",0.0015338064225769417,0.006260416024587468,-0.004726609602010526,-2.0291420451901017,-1.9392084366516384,0.05904978595801588,-0.38293329877601767,12,37,0.6094471938958622,False,Down,360.0,0.0966183574879227,0.0966183574879227,0.05904978595801588
PHETHPTOX2,"L-Phenylalanine,tetrahydrobiopterin:oxygen oxidoreductase (4-hydroxylating)","Tyr, Phe, Trp Biosynthesis",0.03918500166406013,-0.015020393670992085,0.05420539533505221,,1.3542214538905375,0.18736410946431475,0.38139320509333596,12,37,1.0,False,Up,502.0,0.1347289318303811,0.1347289318303811,0.18736410946431475
NCKt,Na+/Ca2+-K+ exchange,"Transport, Extracellular",-0.029960336790178416,0.0027661425050207987,-0.032726479295199215,,-1.308082910912087,0.20319095162170453,-0.38044248745238324,12,37,1.0,False,Down,515.0,0.13821792807300054,0.13821792807300054,0.20319095162170453
DNDPt19m,DUDP transport via ATP antiport,"Transport, Mitochondrial",0.002346991295849225,0.001754575440015486,0.000592415855833739,0.41969049124867996,1.299324015033339,0.20620902403453872,0.378996438042606,12,37,1.0,False,Up,519.0,0.1392914653784219,0.1392914653784219,0.20620902403453872
RETI2,Retinol isomerase (9-cis),Vitamin A Metabolism,0.006195584154169924,-0.012510180814714217,0.01870576496888414,,0.6981543275132545,0.49891017532473436,0.3779070188053798,12,37,1.0,False,Up,741.0,0.19887278582930756,0.19887278582930756,0.49891017532473436
RAI2,Retinal isomerase (9-cis),Vitamin A Metabolism,-0.006195584154169924,0.012510180814714217,-0.01870576496888414,,-0.6981543275132545,0.49891017532473436,-0.3779070188053798,12,37,1.0,False,Down,741.0,0.19887278582930756,0.19887278582930756,0.49891017532473436
THFtm,"5,6,7,8-Tetrahydrofolate transport, diffusion, mitochondrial","Transport, Mitochondrial",3.053091167334586e-05,0.00010907077385358776,-7.85398621802419e-05,-1.836918597170479,-1.9379272648831787,0.05953805114817334,-0.37648262939842314,12,37,0.6094471938958622,False,Down,361.0,0.09688674181427805,0.09688674181427805,0.05953805114817334
10FTHFtm,10-Formyltetrahydrofolate mitochondrial transport via diffusion,"Transport, Mitochondrial",-3.053091167334586e-05,-0.00010907077385358776,7.85398621802419e-05,-1.836925402458368,1.9379272648831787,0.05953805114817334,0.37648262939842314,12,37,0.6094471938958622,False,Up,361.0,0.09688674181427805,0.09688674181427805,0.05953805114817334
FTHFLmi,Formate tetrahydrofolate ligase  mitochondrial irreversible,Folate Metabolism,3.053091167334586e-05,0.00010907077385358776,-7.85398621802419e-05,-1.836918597170479,-1.9379272648831787,0.05953805114817334,-0.37648262939842314,12,37,0.6094471938958622,False,Down,361.0,0.09688674181427805,0.09688674181427805,0.05953805114817334
FORtm,Formate mitochondrial transport,"Transport, Mitochondrial",-3.053091167334586e-05,-0.00010907077385358776,7.85398621802419e-05,-1.836925402458368,1.9379272648831787,0.05953805114817334,0.37648262939842314,12,37,0.6094471938958622,False,Up,361.0,0.09688674181427805,0.09688674181427805,0.05953805114817334
PFK,Phosphofructokinase,Glycolysis/Gluconeogenesis,0.005389188576362958,0.04184689626242193,-0.03645770768605897,-2.9569806254004973,-1.9326218193793616,0.060148473789753625,-0.37647329052761813,12,37,0.6123311839907705,False,Down,365.0,0.09796027911969941,0.09796027911969941,0.060148473789753625
FBA,Fructose-bisphosphate aldolase,Glycolysis/Gluconeogenesis,0.005389188576362958,0.04184689626242193,-0.03645770768605897,-2.9569806254004973,-1.9326218193793616,0.060148473789753625,-0.37647329052761813,12,37,0.6123311839907705,False,Down,365.0,0.09796027911969941,0.09796027911969941,0.060148473789753625
EX_val__L_e,L-Valine exchange,Extracellular exchange,-0.029182570839218255,-0.04764362777077171,0.018461056931553456,-0.7071762885955069,1.0381083271262368,0.31424281472792964,0.37581615981164435,12,37,1.0,False,Up,623.0,0.16720343531937734,0.16720343531937734,0.31424281472792964
PGI,Glucose-6-phosphate isomerase,Glycolysis/Gluconeogenesis,-0.09788222065860837,-0.1627276821971081,0.06484546153849972,-0.7333409571763744,1.4558381486316674,0.1550112096963764,0.3738123917936083,12,37,1.0,False,Up,464.0,0.12453032742887815,0.12453032742887815,0.1550112096963764
INSTt4_2,Inositol transport via sodium symport,"Transport, Extracellular",-0.020796567738142206,-0.05343101754952731,0.03263444981138511,-1.361332050714704,1.6878167588576882,0.09828190191015897,0.3733033072269407,12,37,0.8931667476030545,False,Up,410.0,0.11003757380568975,0.11003757380568975,0.09828190191015897
CYSGLUexR,L-cysteine/L-glutamine reversible exchanger,"Transport, Extracellular",-0.00601557476298466,0.020840796421525067,-0.026856371184509727,,-1.7414142871525033,0.0881652607758445,-0.3720709780950481,12,37,0.8131281228980114,False,Down,404.0,0.1084272678475577,0.1084272678475577,0.0881652607758445
RAI1,Retinal isomerase (11-cis),Vitamin A Metabolism,-0.0003241288582526084,0.004994546789726396,-0.005318675647979005,,-1.5617124588489368,0.12631546703265095,-0.37134159198959593,12,37,1.0,False,Down,443.0,0.118894256575416,0.118894256575416,0.12631546703265095
RETI1,Retinol isomerase (11-cis),Vitamin A Metabolism,0.0003241288582526084,-0.004994546789726396,0.005318675647979005,,1.5617124588489368,0.12631546703265095,0.37134159198959593,12,37,1.0,False,Up,443.0,0.118894256575416,0.118894256575416,0.12631546703265095
EX_glc__D_e,D-Glucose exchange,Extracellular exchange,0.0964970893797321,0.16371434074383961,-0.06721725136410751,-0.7626233687864991,-1.4494271073827394,0.1564977181556673,-0.3678449894720677,12,37,1.0,False,Down,476.0,0.12775093934514226,0.12775093934514226,0.1564977181556673
GLYOp,"Glycine oxidase, perixosomal","Glycine, Serine, and Threonine Metabolism",0.026759486896970264,0.006598828859781918,0.020160658037188348,2.0197685294987746,0.6756317070689178,0.5126199609172574,0.36733586222277437,12,37,1.0,False,Up,750.0,0.20128824476650564,0.20128824476650564,0.5126199609172574
CYTK2_1,Adenylate kinase,Nucleotides,0.01839037800933355,0.06585847766830065,-0.0474680996589671,-1.8404180242162005,-1.8888265578160337,0.06599265111989694,-0.3670793062964325,12,37,0.6447336153931676,False,Down,381.0,0.10225442834138486,0.10225442834138486,0.06599265111989694
FATP4t,Fatty acid electroneutral transport,"Transport, Extracellular",-0.08880545876270957,-0.029929062284203948,-0.05887639647850562,1.5691012851293593,-0.8561255526345439,0.4067176773620049,-0.3664325599434165,12,37,1.0,False,Down,680.0,0.18250134192163178,0.18250134192163178,0.4067176773620049
EX_phe__L_e,L-Phenylalanine exchange,Extracellular exchange,-0.05266069398169679,-0.0008243678756189182,-0.05183632610607787,5.997294609600157,-1.2921745344522386,0.20772702489369899,-0.3641872374202054,12,37,1.0,False,Down,523.0,0.14036500268384328,0.14036500268384328,0.20772702489369899
PHEt4,L-phenylalanine transport in via sodium symport,"Transport, Extracellular",0.05266069398169679,0.0008243678756189182,0.05183632610607787,5.997294265066931,1.2921745344522386,0.20772702489369899,0.3641872374202054,12,37,1.0,False,Up,523.0,0.14036500268384328,0.14036500268384328,0.20772702489369899
NAHCO3_HCLt,Bicarbonate transport (HCl/NaHCO3 exchange),"Transport, Extracellular",0.025528200616907623,-0.048263895852283446,0.07379209646919108,,1.8538980171964363,0.07119600779576894,0.35675776344605536,12,37,0.6854685401732172,False,Up,387.0,0.10386473429951691,0.10386473429951691,0.07119600779576894
DGK2m,Deoxyguanylate kinase (dGMP:dATP) (mitochondrial),Nucleotides,0.0007646635712095082,0.0010229345529820597,-0.0002582709817725515,-0.4198167468156153,-1.810639457724689,0.07723896971601167,-0.3564573196718275,12,37,0.7249178870575805,False,Down,395.0,0.10601180891035963,0.10601180891035963,0.07723896971601167
DGNSKm,Deoxyguanosine kinase,Nucleotides,0.0007646635712095082,0.0010229345529820597,-0.0002582709817725515,-0.4198167468156153,-1.810639457724689,0.07723896971601167,-0.3564573196718275,12,37,0.7249178870575805,False,Down,395.0,0.10601180891035963,0.10601180891035963,0.07723896971601167
DGSNtm,Deoyguanosine transport in mitochondria,"Transport, Mitochondrial",0.0007646635712095082,0.0010229345529820597,-0.0002582709817725515,-0.4198167468156153,-1.810639457724689,0.07723896971601167,-0.3564573196718275,12,37,0.7249178870575805,False,Down,395.0,0.10601180891035963,0.10601180891035963,0.07723896971601167
EX_his__L_e,L-Histidine exchange,Extracellular exchange,-0.027777372122923555,-0.0652541009113501,0.03747672878842655,-1.2321584543948745,1.7699012720148142,0.08357482367708223,0.3550120028646888,12,37,0.7727042010441895,False,Up,403.0,0.10815888352120236,0.10815888352120236,0.08357482367708223
NDPK5m,"Nucleoside-diphosphate kinase (ATP:dGDP), mitochondrial",Nucleotides,0.00011753073308858334,0.0003676112081569196,-0.00025008047506833625,-1.6451418626360246,-1.7828924282080392,0.08181782889481587,-0.34925813619000134,12,37,0.7602324949179151,False,Down,400.0,0.10735373054213634,0.10735373054213634,0.08181782889481587
DM_dgtp_m,"Demand for dGTP, Mitochondrial",Intracellular demand,0.00011753073308858334,0.0003676112081569196,-0.00025008047506833625,-1.6451418626360246,-1.7828924282080392,0.08181782889481587,-0.34925813619000134,12,37,0.7602324949179151,False,Down,400.0,0.10735373054213634,0.10735373054213634,0.08181782889481587
KCCt,K+-Cl- cotransport,"Transport, Extracellular",0.13284321535349844,0.07890701570771387,0.05393619964578457,0.7514990641781581,1.0117961539241824,0.32531796742467434,0.3487944520547229,12,37,1.0,False,Up,631.0,0.16935050993022008,0.16935050993022008,0.32531796742467434
SBTD_D2,D sorbitol dehydrogenase  D fructose producing ,Fructose and Mannose Metabolism,0.02536494580769084,0.06935732108337136,-0.04399237527568052,-1.4512120939895965,-1.6178104777175795,0.1124206685759588,-0.3472306150612458,12,37,0.9717148946173809,False,Down,427.0,0.11460010735373054,0.11460010735373054,0.1124206685759588
SBTR,D sorbitol reductase,Fructose and Mannose Metabolism,0.02536494580769084,0.06935732108337136,-0.04399237527568052,-1.4512120939895965,-1.6178104777175795,0.1124206685759588,-0.3472306150612458,12,37,0.9717148946173809,False,Down,427.0,0.11460010735373054,0.11460010735373054,0.1124206685759588
CLFORtex2,Chloride transport via formate countertransport (2:1),"Transport, Extracellular",-1.7239053863569196e-05,8.77450111939959e-06,-2.6013554982968784e-05,,-1.6919317472491424,0.09748191190886124,-0.34354217239206836,12,37,0.8880626009105549,False,Down,409.0,0.10976918947933441,0.10976918947933441,0.09748191190886124
FATP2t,Fatty acid electroneutral transport,"Transport, Extracellular",0.1775283039267723,0.24788207490845438,-0.07035377098168208,-0.4816048927737382,-0.7799779707632359,0.4489222159661018,-0.3393483579070085,12,37,1.0,False,Down,710.0,0.19055287171229202,0.19055287171229202,0.4489222159661018
ARTPLM2,R group to palmitate conversion,R Group Synthesis,-0.009100224558526633,-0.008323660537242712,-0.0007765640212839212,0.12868401836197152,-1.091223618473184,0.2874541907593978,-0.3382066773082619,12,37,1.0,False,Down,598.0,0.16049382716049382,0.16049382716049382,0.2874541907593978
GLUt2m,"Amino acid transporter (glu-L), mitochondrial","Transport, Mitochondrial",0.5997282357033447,0.7087834570867098,-0.1090552213833651,-0.2410360342518785,-0.9716245850500269,0.34447204728246605,-0.33658204214877124,12,37,1.0,False,Down,637.0,0.17096081588835213,0.17096081588835213,0.34447204728246605
DESAT18_6,Fatty acyl-CoA desaturase (n-C18:1CoA -> n-C18:2CoA),Fatty acid elongation,0.08984753915274964,0.1509785702200236,-0.06113103106727395,-0.7487928932220224,-0.9281178415463374,0.36679608902808725,-0.33651292110485864,12,37,1.0,False,Down,663.0,0.177938808373591,0.177938808373591,0.36679608902808725
TYRDOPO,Tyrosine:dopa oxidase,Tyrosine metabolism,0.01672425357768825,-0.009598855433846738,0.026323109011534986,,1.2527690650184675,0.21997953369431167,0.33229923592923605,12,37,1.0,False,Up,537.0,0.14412238325281804,0.14412238325281804,0.21997953369431167
CYTK14,"Cytidylate kinase (dCMP,UTP)",Nucleotides,-0.21207110653850494,-0.2554008235294668,0.04332971699096186,-0.2682151016709486,0.7922617615851059,0.44137034696969624,0.3284204244663981,12,37,1.0,False,Up,704.0,0.18894256575415996,0.18894256575415996,0.44137034696969624
SUCD1m,Succinate dehydrogenase,Citric Acid Cycle,0.04178992755078393,0.07437625736294788,-0.03258632981216395,-0.8316868938576043,-1.0137697688765315,0.32275449143535495,-0.3230642397467677,12,37,1.0,False,Down,630.0,0.16908212560386474,0.16908212560386474,0.32275449143535495
ARTFR12,R group artificial flux (C16:1),R Group Synthesis,0.04182212597269289,0.09248046353368448,-0.05065833756099159,-1.1448822257977442,-1.5439478036739633,0.1293339552169408,-0.32167740508220316,12,37,1.0,False,Down,452.0,0.12130971551261406,0.12130971551261406,0.1293339552169408
SPODMe,"Superoxide dismutase, extracellular",ROS Detoxification,0.02701204826435101,0.09073470685318047,-0.06372265858882946,-1.7480514561937386,-1.587582617588135,0.11937609996728127,-0.3199831567487402,12,37,1.0,False,Down,439.0,0.11782071926999463,0.11782071926999463,0.11937609996728127
HMGLx,Hydroxymethylglutaryl-CoA lyase,Cholesterol Metabolism,0.27598351912979935,0.24300139059036477,0.03298212853943458,0.18361754651609177,0.9495626034127452,0.3547135139968026,0.3197071102902246,12,37,1.0,False,Up,655.0,0.17579173376274826,0.17579173376274826,0.3547135139968026
ACACtx,"Acetoacetate transport via diffusion, glyoxysome","Transport, Peroxisomal",-0.27598351912979935,-0.24300139059036477,-0.03298212853943458,0.18361754665799468,-0.9495626034127452,0.3547135139968026,-0.3197071102902246,12,37,1.0,False,Down,655.0,0.17579173376274826,0.17579173376274826,0.3547135139968026
GLYt7_211_r,GLYt7 LPAREN 211 RPAREN r,"Transport, Extracellular",0.025916349224906043,-0.004077968966510575,0.029994318191416618,,1.5230419126499872,0.1344558108315463,0.31957654377212386,12,37,1.0,False,Up,455.0,0.12211486849168009,0.12211486849168009,0.1344558108315463
CYTK10,"Cytidylate kinase (CMP,dGTP)",Nucleotides,0.00045177866651324164,0.00017320430679862426,0.0002785743597146174,1.3831408293463556,0.7475675182319264,0.4672580361942419,0.31566583954008,12,37,1.0,False,Up,721.0,0.19350509930220075,0.19350509930220075,0.4672580361942419
TMDS,Thymidylate synthase,Nucleotides,0.0012437916137269915,0.0016207870080424812,-0.00037699539431548974,-0.38194969298298254,-1.4976223966141793,0.14092461885536478,-0.31425715384135194,12,37,1.0,False,Down,459.0,0.12318840579710146,0.12318840579710146,0.14092461885536478
NH4t3r,Ammonia transport via proton antiport,"Transport, Extracellular",0.4747989414027889,0.36277842114652975,0.11202052025625914,0.3882280745367981,0.8992506803127941,0.3807768042010732,0.312457752148455,12,37,1.0,False,Up,671.0,0.1800858829844337,0.1800858829844337,0.3807768042010732
HMGCOAtm,Hydroxymethylglutaryl CoA reversible mitochondrial transport,"Transport, Mitochondrial",-0.2827620910441474,-0.2506558615622941,-0.03210622948185332,0.17388074414485988,-0.92209685714002,0.3684700486759769,-0.31026511332136214,12,37,1.0,False,Down,665.0,0.17847557702630165,0.17847557702630165,0.3684700486759769
COAtim,CoA transporter  mitochondrial   irreversible,"Transport, Mitochondrial",0.2827620910441474,0.25065586156229414,0.032106229481853266,0.1738807440141536,0.9220968571400184,0.36847004867597766,0.31026511332136153,12,37,1.0,False,Up,666.0,0.178743961352657,0.178743961352657,0.36847004867597766
RDH3a,"Retinol dehydrogenase (11-cis,NADPH)",Vitamin A Metabolism,0.01895799482225523,-0.005910741386772598,0.02486873620902783,,0.5675391690662946,0.5812578281892362,0.30905221813505407,12,37,1.0,False,Up,805.0,0.21604938271604937,0.21604938271604937,0.5812578281892362
HDCAt,Hexadecanoate  n C160  transport in via uniport,"Transport, Extracellular",0.0018737164672068256,0.04573466277566094,-0.043860946308454114,-4.609313375101755,-1.5812673829726496,0.12141577346122186,-0.308253879731212,12,37,1.0,False,Down,441.0,0.11835748792270531,0.11835748792270531,0.12141577346122186
COAtp,"Coenzyme A transport, peroxisomal","Transport, Peroxisomal",-0.28262906602616816,-0.2508152455996524,-0.03181382042651576,0.17228479859300355,-0.9141342035077182,0.3725404925424305,-0.30778589620907815,12,37,1.0,False,Down,668.0,0.17928073000536768,0.17928073000536768,0.3725404925424305
