ReactionID,ReactionName,Subsystem,KD_mean,WD_mean,MeanDiff,log2FC,t_statistic,p_value,Cohen_d,KD_n,WD_n,q_value,Significant,Direction
MALTSULtm,"Malate:thiosulfate antiport, mitochondrial","Transport, Mitochondrial",-6.0198970684416664e-05,-0.00018661680912169997,0.0001264178384372833,-1.6322698389668995,5.886425061104963,0.00010516856049104703,2.403122968139741,12,12,0.002346455427504537,True,Up
FUMTSULtm,"Fumarate:thiosulfate antiport, mitochondrial","Transport, Mitochondrial",6.0198970684416664e-05,0.00018661680912169997,-0.0001264178384372833,-1.6322665920358217,-5.886425061104963,0.00010516856049104703,-2.403122968139741,12,12,0.002346455427504537,True,Down
ALASERNaEx,L-alanine/L-serine Na-dependent exchange (Ala-L in),"Transport, Extracellular",0.001958017049907125,0.006069852854712301,-0.004111835804805175,-1.6322681655863356,-5.886425061104879,0.00010516856049105992,-2.4031229681397073,12,12,0.002346455427504537,True,Down
DURAD2,Dihydrothymin dehydrogenase (NADP),Pyrimidine Catabolism,-0.0006328846793692084,-0.0019619425060446,0.0013290578266753916,-1.6322683699209941,5.886425061104815,0.00010516856049106976,2.4031229681396806,12,12,0.002346455427504537,True,Up
BUP2,Beta-ureidopropionase (D-3-amino-isobutanoate forming),Pyrimidine Catabolism,0.0006328846793692084,0.0019619425060446,-0.0013290578266753916,-1.632268061078143,-5.886425061104815,0.00010516856049106976,-2.4031229681396806,12,12,0.002346455427504537,True,Down
DHPM2,Dihydropyrimidinase (dihydrothymine),Pyrimidine Catabolism,0.0006328846793692084,0.0019619425060446,-0.0013290578266753916,-1.632268061078143,-5.886425061104815,0.00010516856049106976,-2.4031229681396806,12,12,0.002346455427504537,True,Down
EX_3aib__D_e,D-3-Amino-isobutanoate exchange,Extracellular exchange,0.0006328846793692084,0.0019619425060446,-0.0013290578266753916,-1.632268061078143,-5.886425061104815,0.00010516856049106976,-2.4031229681396806,12,12,0.002346455427504537,True,Down
D_3AIBt,D-3-amino-isobutyrate transport,"Transport, Extracellular",0.0006328846793692084,0.0019619425060446,-0.0013290578266753916,-1.632268061078143,-5.886425061104815,0.00010516856049106976,-2.4031229681396806,12,12,0.002346455427504537,True,Down
ALACYSNaEx,L-alanine/L-cysteine Na-dependent exchange (Ala-L in),"Transport, Extracellular",0.0019341352479119165,0.005995819268527,-0.004061684020615083,-1.6322681649699937,-5.88642506110466,0.00010516856049109349,-2.403122968139618,12,12,0.002346455427504537,True,Down
MECOALm,"Mesaconate--CoA ligase (ADP-forming), mitochondrial",C5-Branched dibasic acid metabolism,-1.587048004837416e-05,-4.919848814996021e-05,3.3328008101586056e-05,-1.6322743735590965,5.8864250611046325,0.00010516856049109767,2.4031229681396065,12,12,0.002346455427504537,True,Up
MECOAS1m,Mesaconate--CoA ligase (GDP-forming),C5-Branched dibasic acid metabolism,1.587048004837416e-05,4.919848814996021e-05,-3.3328008101586056e-05,-1.6322620574912665,-5.8864250611046325,0.00010516856049109767,-2.4031229681396065,12,12,0.002346455427504537,True,Down
FTHFLmi,Formate tetrahydrofolate ligase  mitochondrial irreversible,Folate Metabolism,3.053091167334586e-05,9.464582618737276e-05,-6.41149145140269e-05,-1.6322650144571245,-5.88642506110463,0.00010516856049109789,-2.4031229681396056,12,12,0.002346455427504537,True,Down
THFtm,"5,6,7,8-Tetrahydrofolate transport, diffusion, mitochondrial","Transport, Mitochondrial",3.053091167334586e-05,9.464582618737276e-05,-6.41149145140269e-05,-1.6322650144571245,-5.88642506110463,0.00010516856049109789,-2.4031229681396056,12,12,0.002346455427504537,True,Down
10FTHFtm,10-Formyltetrahydrofolate mitochondrial transport via diffusion,"Transport, Mitochondrial",-3.053091167334586e-05,-9.464582618737276e-05,6.41149145140269e-05,-1.6322714165557863,5.88642506110463,0.00010516856049109789,2.4031229681396056,12,12,0.002346455427504537,True,Up
FORtm,Formate mitochondrial transport,"Transport, Mitochondrial",-3.053091167334586e-05,-9.464582618737276e-05,6.41149145140269e-05,-1.6322714165557863,5.88642506110463,0.00010516856049109789,2.4031229681396056,12,12,0.002346455427504537,True,Up
GALt4,Galactose transport via sodium symport,"Transport, Extracellular",0.007302189943707208,0.022636788825492405,-0.015334598881785198,-1.6322682021157302,-5.886425061104598,0.00010516856049110301,-2.4031229681395927,12,12,0.002346455427504537,True,Down
RADH4,Retinal dehydrogenase (NADPH),Vitamin A Metabolism,0.02267142925488833,0.07028143069015401,-0.047610001435265684,-1.6322682111887628,-5.886425061104599,0.00010516856049110274,-2.4031229681395927,12,12,0.002346455427504537,True,Down
PEPCK_re,Phosphoenolpyruvate carboxykinase (GTP),Glycolysis/Gluconeogenesis,1.7847607730323666e-05,5.532758396400344e-05,-3.7479976233679776e-05,-1.6322627396624307,-5.886425061104588,0.00010516856049110437,-2.4031229681395883,12,12,0.002346455427504537,True,Down
LPS2,Lipase,Triacylglycerol Synthesis,0.01592834308071721,0.04937786355022341,-0.0334495204695062,-1.6322682093638512,-5.886425061104587,0.00010516856049110446,-2.403122968139588,12,12,0.002346455427504537,True,Down
ARACHDt2,Fatty acid transport via diffusion,"Transport, Extracellular",-0.022564762870892752,-0.06995076489976701,0.04738600202887426,-1.6322682198306337,5.886425061104511,0.00010516856049111624,2.4031229681395567,12,12,0.002346455427504537,True,Up
FATP5t,Fatty acid electroneutral transport,"Transport, Extracellular",-0.022564762870892752,-0.06995076489976701,0.04738600202887426,-1.6322682198306337,5.886425061104511,0.00010516856049111624,2.4031229681395567,12,12,0.002346455427504537,True,Up
DINt,Deoxyinosine transport via diffusion,"Transport, Extracellular",2.7798341818352334e-05,8.617485963689081e-05,-5.837651781853848e-05,-1.6322646997961952,-5.886425061104432,0.00010516856049112826,-2.4031229681395243,12,12,0.002346455427504537,True,Down
EX_hxan_e,Hypoxanthine exchange,Extracellular exchange,2.7798341818352334e-05,8.617485963689081e-05,-5.837651781853848e-05,-1.6322646997961952,-5.886425061104432,0.00010516856049112826,-2.4031229681395243,12,12,0.002346455427504537,True,Down
HYXNt,Hypoxanthine transport,"Transport, Extracellular",-2.7798341818352334e-05,-8.617485963689081e-05,5.837651781853848e-05,-1.6322717312195099,5.886425061104432,0.00010516856049112826,2.4031229681395243,12,12,0.002346455427504537,True,Up
PUNP6,Purine-nucleoside phosphorylase (Deoxyinosine),Purine Catabolism,2.7798341818352334e-05,8.617485963689081e-05,-5.837651781853848e-05,-1.6322646997961952,-5.886425061104432,0.00010516856049112826,-2.4031229681395243,12,12,0.002346455427504537,True,Down
DADAe,"Deoxyadenosine deaminase, extracellular",Nucleotides,2.7798341818352334e-05,8.617485963689081e-05,-5.837651781853848e-05,-1.6322646997961952,-5.886425061104432,0.00010516856049112826,-2.4031229681395243,12,12,0.002346455427504537,True,Down
GLYCK2,Glycerate kinase,Glyoxylate and Dicarboxylate Metabolism,-3.61328197689567e-08,-1.1201174128376325e-07,7.587892151480655e-08,-1.6349779452007016,5.88642506110438,0.0001051685604911362,2.4031229681395034,12,12,0.002346455427504537,True,Up
HPYRRy,Hydroxypyruvate reductase (NADPH),Glyoxylate and Dicarboxylate Metabolism,-3.61328197689567e-08,-1.1201174128376325e-07,7.587892151480655e-08,-1.6349779452007016,5.88642506110438,0.0001051685604911362,2.4031229681395034,12,12,0.002346455427504537,True,Up
HMGLm,Hydroxymethylglutaryl-CoA lyase,Cholesterol Metabolism,2.158304996849131e-05,6.690745490231954e-05,-4.5324404933828224e-05,-1.6322636873787548,-5.8864250611041165,0.00010516856049117635,-2.403122968139396,12,12,0.002346455427504537,True,Down
DNDPt34m,DGDP transport via dTDP antiport,"Transport, Mitochondrial",5.0414909629583335e-05,0.00015628621985170002,-0.00010587131022211669,-1.6322662769692096,-5.886425061104114,0.00010516856049117685,-2.4031229681393946,12,12,0.002346455427504537,True,Down
TMDK1m,Thymidine kinase (ATP:thymidine),Nucleotides,-4.368690322991662e-06,-1.354294000127334e-05,9.174249678281678e-06,-1.6322905866053046,5.886425061104056,0.00010516856049118563,2.403122968139371,12,12,0.002346455427504537,True,Up
NTD5m,"5'-nucleotidase (dTMP), mitochondrial",Nucleotides,-4.368690322991662e-06,-1.354294000127334e-05,9.174249678281678e-06,-1.6322905866053046,5.886425061104056,0.00010516856049118563,2.403122968139371,12,12,0.002346455427504537,True,Up
GCHOLAte,Bile acid intracellular transport,"Transport, Extracellular",3.4204106578370277e-06,1.060327303929386e-05,-7.182862381456832e-06,-1.632239643180241,-5.886425061103817,0.00010516856049122215,-2.4031229681392734,12,12,0.002346455427504537,True,Down
GCHOLAt2,Glycocholate transport via sodium cotransport,"Transport, Extracellular",-3.4204106578370277e-06,-1.060327303929386e-05,7.182862381456832e-06,-1.6322967889233686,5.886425061103817,0.00010516856049122215,2.4031229681392734,12,12,0.002346455427504537,True,Up
THRGLNNaEx,L-threonine/L-glutamine Na-dependent exchange (Thr-L in),"Transport, Extracellular",-2.8974043871020356e-06,-8.981953600015427e-06,6.084549212913391e-06,-1.6323019467884654,5.886425061103721,0.00010516856049123659,2.4031229681392343,12,12,0.002346455427504537,True,Up
PCm,Pyruvate carboxylase,Pyruvate Metabolism,3.595274704252283e-05,0.00011145351583180002,-7.550076878927719e-05,-1.6322654971874972,-5.886425061102956,0.00010516856049135361,-2.403122968138922,12,12,0.002346455427504537,True,Down
RDH1a,"Retinol dehydrogenase (all-trans,NADPH)",Vitamin A Metabolism,-8.704902387708333e-05,-0.0002698519740189,0.00018280295014181665,-1.632269338211717,5.886425061102696,0.00010516856049139328,2.403122968138816,12,12,0.002346455427504537,True,Up
ALDD2xm,Aldehyde dehydrogenase  acetylaldehyde  NAD   mitochondrial,Glycolysis/Gluconeogenesis,-2.9069948460577126e-06,-9.0116840227768e-06,6.1046891767190885e-06,-1.632301835502932,5.886425061102543,0.00010516856049141662,2.4031229681387534,12,12,0.002346455427504537,True,Up
ACALDtm,Acetaldehyde mitochondrial diffusion,"Transport, Mitochondrial",2.9069948460577126e-06,9.0116840227768e-06,-6.1046891767190885e-06,-1.632234597024976,-5.886425061102543,0.00010516856049141662,-2.4031229681387534,12,12,0.002346455427504537,True,Down
NDPK5,Nucleoside-diphosphate kinase (ATP:dGDP),Nucleotides,5.528868756650001e-05,0.0001713949314561,-0.00011610624388959999,-1.6322664478529096,-5.886425061102039,0.0001051685604914936,-2.4031229681385478,12,12,0.002346455427504537,True,Down
GLCt2_2,D-glucose transport in via proton symport,"Transport, Extracellular",9.982703754541668e-05,0.00030946381639070005,-0.00020963677884528338,-1.6322672364968829,-5.886425061102003,0.00010516856049149913,-2.4031229681385327,12,12,0.002346455427504537,True,Down
DNDPt35m,DGDP transport via dADP antiport,"Transport, Mitochondrial",-6.794995595305284e-07,-2.1064486345439365e-06,1.4269490750134082e-06,-1.632412057338537,5.88642506110168,0.00010516856049154827,2.4031229681384016,12,12,0.002346455427504537,True,Up
DNDPt27m,DCDP transport via dTDP antiport,"Transport, Mitochondrial",-8.82896939090455e-07,-2.736980511179467e-06,1.854083572089012e-06,-1.632378917292969,5.88642506110158,0.00010516856049156365,2.4031229681383603,12,12,0.002346455427504537,True,Up
HSD3B3r,3 beta-hydroxysteroid dehydrogenase type 1,Steroid Metabolism,-1.201096009411317e-06,-3.72339762917378e-06,2.522301619762463e-06,-1.6323495881242902,5.886425061101536,0.00010516856049157034,2.403122968138342,12,12,0.002346455427504537,True,Up
HSD17B9r,17-beta-hydroxysteroid dehydrogenase (type 7),Steroid Metabolism,-1.201096009411317e-06,-3.72339762917378e-06,2.522301619762463e-06,-1.6323495881242902,5.886425061101536,0.00010516856049157034,2.403122968138342,12,12,0.002346455427504537,True,Up
2AMADPTm,L-2-aminoadipate shuttle (cytosol/mitochondria),Lysine Metabolism,2.0540518631726693e-06,6.367560775832978e-06,-4.313508912660308e-06,-1.6322206374364068,-5.88642506110144,0.00010516856049158498,-2.4031229681383035,12,12,0.002346455427504537,True,Down
LYStm,Lysine mitochondrial transport via ornithine carrier,"Transport, Mitochondrial",-2.0540518631726693e-06,-6.367560775832978e-06,4.313508912660308e-06,-1.632315796625174,5.88642506110144,0.00010516856049158498,2.4031229681383035,12,12,0.002346455427504537,True,Up
SACCD4m,"Saccharopine dehydrogenase (NAD, L-glutamate forming), mitochondrial",Lysine Metabolism,-2.0540518631726693e-06,-6.367560775832978e-06,4.313508912660308e-06,-1.632315796625174,5.88642506110144,0.00010516856049158498,2.4031229681383035,12,12,0.002346455427504537,True,Up
SACCD3m,"Saccharopine dehydrogenase (NADP, L-lysine forming), mitochondrial",Lysine Metabolism,-2.0540518631726693e-06,-6.367560775832978e-06,4.313508912660308e-06,-1.632315796625174,5.88642506110144,0.00010516856049158498,2.4031229681383035,12,12,0.002346455427504537,True,Up
AASAD3m,"L-aminoadipate-semialdehyde dehydrogenase (NADH), mitochondrial",Lysine Metabolism,-2.0540518631726693e-06,-6.367560775832978e-06,4.313508912660308e-06,-1.632315796625174,5.88642506110144,0.00010516856049158498,2.4031229681383035,12,12,0.002346455427504537,True,Up
GLACter,"D-glucurono-6,3-lactone transport, endoplasmic reticulum","Transport, Endoplasmic Reticular",-3.718836752122043e-06,-1.1528393931574103e-05,7.809557179452061e-06,-1.6322944959460157,5.886425061101387,0.00010516856049159311,2.4031229681382813,12,12,0.002346455427504537,True,Up
GLRASE,Glucuronolactone reductase,Ascorbate and Aldarate Metabolism,-3.718836752122043e-06,-1.1528393931574103e-05,7.809557179452061e-06,-1.6322944959460157,5.886425061101387,0.00010516856049159311,2.4031229681382813,12,12,0.002346455427504537,True,Up
UROLACer,"Uronolactonase, endoplasmic reticulum",Ascorbate and Aldarate Metabolism,3.718836752122043e-06,1.1528393931574103e-05,-7.809557179452061e-06,-1.632241935986582,-5.886425061101387,0.00010516856049159311,-2.4031229681382813,12,12,0.002346455427504537,True,Down
GULNDer,"Gulonate dehydrogenase, endoplasmic reticulum",Pentose and Glucuronate Interconversions,-3.718836752122043e-06,-1.1528393931574103e-05,7.809557179452061e-06,-1.6322944959460157,5.886425061101387,0.00010516856049159311,2.4031229681382813,12,12,0.002346455427504537,True,Up
URIt4,Uridine transport in via sodium symport,"Transport, Extracellular",-0.0002771154246741667,-0.0008590578164895999,0.0005819423918154332,-1.6322685681714375,5.88642506110137,0.00010516856049159577,2.4031229681382746,12,12,0.002346455427504537,True,Up
URIt,Uridine facilated transport in cytosol,"Transport, Extracellular",0.0002771154246741667,0.0008590578164895999,-0.0005819423918154332,-1.632267862826692,-5.88642506110137,0.00010516856049159577,-2.4031229681382746,12,12,0.002346455427504537,True,Down
CRNtHa,L-carnitine outward transport (H+ antiport),"Transport, Extracellular",-3.25649251564987e-05,-0.0001009512679851,6.83863428286013e-05,-1.6322712166159283,5.886425061100618,0.00010516856049171052,2.4031229681379678,12,12,0.002346455427504537,True,Up
CRNt_copy2,L carnitine reversible transport,"Transport, Extracellular",-3.25649251564987e-05,-0.0001009512679851,6.83863428286013e-05,-1.6322712166159283,5.886425061100618,0.00010516856049171052,2.4031229681379678,12,12,0.002346455427504537,True,Up
FATP7t,Fatty acid electroneutral transport,"Transport, Extracellular",-0.0008045040391624166,-0.0024939625214021005,0.001689458482239684,-1.6322683369784743,5.886425061099727,0.00010516856049184656,2.403122968137604,12,12,0.002346455427504537,True,Up
CRVNCtr,Fatty acid transport via diffusion,"Transport, Extracellular",-0.0008045040391624166,-0.0024939625214021005,0.001689458482239684,-1.6322683369784743,5.886425061099727,0.00010516856049184656,2.403122968137604,12,12,0.002346455427504537,True,Up
GTHDH,Glutathione dehydrogenase (dehydroascorbate reductase),Ascorbate and Aldarate Metabolism,3.4735920166925896e-05,0.00010768135251739998,-7.29454323504741e-05,-1.6322654019623855,-5.886425061098904,0.00010516856049197227,-2.403122968137268,12,12,0.002346455427504537,True,Down
LGTHL,Lactoylglutathione lyase,Pyruvate Metabolism,3.629465260937978e-05,0.00011251342308900003,-7.621877047962026e-05,-1.632265522793969,-5.886425061098606,0.00010516856049201762,-2.403122968137146,12,12,0.002346455427504537,True,Down
GLYOX,Hydroxyacylglutathione hydrolase,Pyruvate Metabolism,3.629465260937978e-05,0.00011251342308900003,-7.621877047962026e-05,-1.632265522793969,-5.886425061098606,0.00010516856049201762,-2.403122968137146,12,12,0.002346455427504537,True,Down
ARTPLM1,R group to palmitate conversion,R Group Synthesis,1.281404316290671,1.6927827376732942,-0.41137842138262326,-0.40167106537423036,-5.849055431967519,1.0178334318044306e-05,-2.3878668809291113,12,12,0.00048412386065162737,True,Down
PUNP4,Purine-nucleoside phosphorylase (Deoxyguanosine),Purine Catabolism,-0.0008255532181950502,-0.0012087339075243667,0.0003831806893293165,-0.5500636132381169,5.813049897213954,0.00011586270659405502,2.3731676829187314,12,12,0.0025696693141038633,True,Up
DGK2m,Deoxyguanylate kinase (dGMP:dATP) (mitochondrial),Nucleotides,0.0007646635712095082,0.0010199760018691668,-0.0002553124306596586,-0.4156381110209714,-5.6685142309965535,0.00014182149905190815,-2.314161244274422,12,12,0.0030678748781351735,True,Down
DGNSKm,Deoxyguanosine kinase,Nucleotides,0.0007646635712095082,0.0010199760018691668,-0.0002553124306596586,-0.4156381110209714,-5.6685142309965535,0.00014182149905190815,-2.314161244274422,12,12,0.0030678748781351735,True,Down
DGSNtm,Deoyguanosine transport in mitochondria,"Transport, Mitochondrial",0.0007646635712095082,0.0010199760018691668,-0.0002553124306596586,-0.4156381110209714,-5.6685142309965535,0.00014182149905190815,-2.314161244274422,12,12,0.0030678748781351735,True,Down
PROt4_2_r,PROt4 LPAREN 2 RPAREN r,"Transport, Extracellular",0.012752189194155618,-0.09911775298017121,0.11186994217432683,,5.603643124456744,1.6496479233639e-05,2.2876777259290457,12,12,0.0007317366860064157,True,Up
ARTFR31,R group artificial flux,R Group Synthesis,0.001000067338042275,-0.00778031167989401,0.008780379017936286,,5.3638408707274525,0.00014244292912436528,2.1897788657946813,12,12,0.0030678748781351735,True,Up
EX_glc__D_e,D-Glucose exchange,Extracellular exchange,0.0964970893797321,-0.17121601040586432,0.26771309978559643,,5.224201182481289,3.373549273326354e-05,2.1327712017872775,12,12,0.0014788052461663524,True,Up
OBDHc,"2-Oxobutanoate dehydrogenase, cytosolic","Glycine, Serine, and Threonine Metabolism",-0.0048856533526423,-0.013915299325876098,0.009029645973233798,-1.5100485512340842,5.180601081466331,0.0003034679692982066,2.1149715350838694,12,12,0.005858661417643098,True,Up
THRD_L,L-threonine deaminase,"Glycine, Serine, and Threonine Metabolism",-0.0048856533526423,-0.013915299325876098,0.009029645973233798,-1.5100485512340842,5.180601081466331,0.0003034679692982066,2.1149715350838694,12,12,0.005858661417643098,True,Up
2MCITt,2-methylcitrate transport via diffusion,"Transport, Extracellular",-0.0048856533526423,-0.013915299325876098,0.009029645973233798,-1.5100485512340842,5.180601081466331,0.0003034679692982066,2.1149715350838694,12,12,0.005858661417643098,True,Up
EX_2mcit_e,2-Methylcitrate exchange,Extracellular exchange,-0.0048856533526423,-0.013915299325876098,0.009029645973233798,-1.5100485512340842,5.180601081466331,0.0003034679692982066,2.1149715350838694,12,12,0.005858661417643098,True,Up
MCITS,2-methylcitrate synthase,Propanoate Metabolism,-0.0048856533526423,-0.013915299325876098,0.009029645973233798,-1.5100485512340842,5.180601081466331,0.0003034679692982066,2.1149715350838694,12,12,0.005858661417643098,True,Up
UREAt5,"Urea, water cotransport","Transport, Extracellular",-0.0049718322511992505,0.004199542477349099,-0.00917137472854835,,-5.170711369022109,0.00030816198701941677,-2.1109340768853366,12,12,0.00591861630739354,True,Down
ASNTHRNaEx,L-threonine/L-asparagine Na-dependent exchange (Asn-L in),"Transport, Extracellular",-0.00021995684574191668,-0.0006171101564630001,0.00039715331072108344,-1.4883079578123901,5.061194516726074,0.0003655970107850097,2.0662240091584967,12,12,0.006950073786657888,True,Up
HEX1,Hexokinase (D-glucose:ATP),Glycolysis/Gluconeogenesis,0.18743761103057852,0.46018674719877817,-0.2727491361681996,-1.2958089642067228,-5.041651763515717,4.778494008976035e-05,-2.058245713569412,12,12,0.00207031031133078,True,Down
6DHFtl,"6-glutamyl-DHF transport, lysosomal","Transport, Lysosomal",0.0009518982011034165,0.0026998786023449337,-0.0017479804012415171,-1.5040152404150333,-5.011630596686081,0.00028825348524603837,-2.0459896235334822,12,12,0.005712938755461893,True,Down
GGH_5DHFl,"Gamma-glutamyl hydrolase (5DHF), lysosomal",Folate Metabolism,0.0009518982011034165,0.0026998786023449337,-0.0017479804012415171,-1.5040152404150333,-5.011630596686081,0.00028825348524603837,-2.0459896235334822,12,12,0.005712938755461893,True,Down
6DHFtm,"6-glutamyl-DHF transport,m mitochondrial","Transport, Mitochondrial",0.0009518982011034165,0.0026998786023449337,-0.0017479804012415171,-1.5040152404150333,-5.011630596686081,0.00028825348524603837,-2.0459896235334822,12,12,0.005712938755461893,True,Down
