ReactionID,ReactionName,Subsystem,HFD_mean,SCD_mean,MeanDiff,log2FC,t_statistic,p_value,Cohen_d,HFD_n,SCD_n,q_value,Significant,Direction,Rank,Rank_normalized,RankProduct,RP_pvalue
ILEtec,L-isoleucine transport via diffusion (extracellular to cytosol),"Transport, Extracellular",0.02094418702981565,0.02344156502786281,-0.002497377998047161,-0.16251900521026386,-5.821198476376215,1.836896192438762e-07,-1.3496289956324012,38,37,1.2007500373751409e-05,True,Down,46.0,0.012345679012345678,0.012345679012345678,1.836896192438762e-07
EX_asn__L_e,L-Asparagine exchange,Extracellular exchange,-0.01862351939287001,-0.020844181742368108,0.002220662349498099,-0.16251900676941303,5.821198476376209,1.836896192438738e-07,1.3496289956323992,38,37,1.2007500373751409e-05,True,Up,45.0,0.012077294685990338,0.012077294685990338,1.836896192438738e-07
PItx,"Phosphate transporter, peroxisome","Transport, Peroxisomal",-0.006981395676605143,-0.007813855009287522,0.0008324593326823788,-0.16251900814567355,5.8211984763762015,1.8368961924387825e-07,1.3496289956323975,38,37,1.2007500373751409e-05,True,Up,48.0,0.01288244766505636,0.01288244766505636,1.8368961924387825e-07
CO2tp,CO2 peroxisomal transport,"Transport, Peroxisomal",-0.006981395676605143,-0.007813855009287522,0.0008324593326823788,-0.16251900814567355,5.8211984763762015,1.8368961924387825e-07,1.3496289956323975,38,37,1.2007500373751409e-05,True,Up,48.0,0.01288244766505636,0.01288244766505636,1.8368961924387825e-07
DPMVDx,Diphosphomevalonate decarboxylase,Cholesterol Metabolism,0.006981395676605143,0.007813855009287522,-0.0008324593326823788,-0.1625190037425593,-5.8211984763762015,1.8368961924387825e-07,-1.3496289956323975,38,37,1.2007500373751409e-05,True,Down,48.0,0.01288244766505636,0.01288244766505636,1.8368961924387825e-07
PMEVKx,Phosphomevalonate kinase,Cholesterol Metabolism,0.006981395676605143,0.007813855009287522,-0.0008324593326823788,-0.1625190037425593,-5.8211984763762015,1.8368961924387825e-07,-1.3496289956323975,38,37,1.2007500373751409e-05,True,Down,48.0,0.01288244766505636,0.01288244766505636,1.8368961924387825e-07
BIOMASS_mm_1_no_glygln,Biomass mm 1 no glygln,Biomass and maintenance functions,0.06464255256115957,0.07235050934525572,-0.007707956784096151,-0.16251900570634725,-5.821198476376192,1.8368961924389082e-07,-1.3496289956323955,38,37,1.2007500373751409e-05,True,Down,52.0,0.013955984970477724,0.013955984970477724,1.8368961924389082e-07
MEVK1x,Mevalonate kinase (atp),Cholesterol Metabolism,0.006981395676605143,0.007813855009287518,-0.0008324593326823754,-0.16251900374255857,-5.8211984763761695,1.8368961924390186e-07,-1.34962899563239,38,37,1.2007500373751409e-05,True,Down,53.0,0.014224369296833066,0.014224369296833066,1.8368961924390186e-07
SMS,Sphingomyelin synthase (homo sapiens),Sphingolipid Metabolism,0.0005171404204891841,0.0005788040747619405,-6.166365427275641e-05,-0.16251897622309475,-5.821198476376076,1.8368961924383314e-07,-1.3496289956323593,38,37,1.2007500373751409e-05,True,Down,35.0,0.00939345142243693,0.00939345142243693,1.8368961924383314e-07
3DSPHR,3 Dehydrosphinganine reductase,Sphingolipid Metabolism,0.0005171404204891841,0.0005788040747619405,-6.166365427275641e-05,-0.16251897622309475,-5.821198476376076,1.8368961924383314e-07,-1.3496289956323593,38,37,1.2007500373751409e-05,True,Down,35.0,0.00939345142243693,0.00939345142243693,1.8368961924383314e-07
DSAT,Dihydrosphingosine N-acyltransferase,Sphingolipid Metabolism,0.0005171404204891841,0.0005788040747619405,-6.166365427275641e-05,-0.16251897622309475,-5.821198476376076,1.8368961924383314e-07,-1.3496289956323593,38,37,1.2007500373751409e-05,True,Down,35.0,0.00939345142243693,0.00939345142243693,1.8368961924383314e-07
SERPT,Serine C palmitoyltransferase,Sphingolipid Metabolism,0.0005171404204891841,0.0005788040747619405,-6.166365427275641e-05,-0.16251897622309475,-5.821198476376076,1.8368961924383314e-07,-1.3496289956323593,38,37,1.2007500373751409e-05,True,Down,35.0,0.00939345142243693,0.00939345142243693,1.8368961924383314e-07
PE_HStm,Phosphatidylethanolamine scramblase,"Transport, Mitochondrial",-0.0016807063665900419,-0.001881113242976535,0.00020040687638649309,-0.1625190150890502,5.821198476375992,1.836896192440467e-07,1.34962899563235,38,37,1.2007500373751409e-05,True,Up,54.0,0.014492753623188406,0.014492753623188406,1.836896192440467e-07
PSFLIPm,Phosphatidylserine flippase,"Transport, Mitochondrial",0.0016807063665900419,0.001881113242976535,-0.00020040687638649309,-0.16251899679919074,-5.821198476375992,1.836896192440467e-07,-1.34962899563235,38,37,1.2007500373751409e-05,True,Down,54.0,0.014492753623188406,0.014492753623188406,1.836896192440467e-07
PSDm_hs,Phosphatidylserine decarboxylase,Glycerophospholipid Metabolism,0.0016807063665900419,0.001881113242976535,-0.00020040687638649309,-0.16251899679919074,-5.821198476375992,1.836896192440467e-07,-1.34962899563235,38,37,1.2007500373751409e-05,True,Down,54.0,0.014492753623188406,0.014492753623188406,1.836896192440467e-07
CDS,Phosphatidate cytidylyltransferase,Glycerophospholipid Metabolism,0.001098923393539629,0.0012299586588692543,-0.0001310352653296253,-0.1625189919577543,-5.821198476375743,1.8368961924418419e-07,-1.349628995632289,38,37,1.2007500373751409e-05,True,Down,57.0,0.015297906602254429,0.015297906602254429,1.8368961924418419e-07
RTOT6,R total flux,R Group Synthesis,0.8189822940005272,0.9759747239724229,-0.15699242997189566,-0.2530115231440354,-5.692144104067373,2.487936248481427e-07,-1.312865651634693,38,37,1.5196804035806223e-05,True,Down,58.0,0.015566290928609769,0.015566290928609769,2.487936248481427e-07
HDD2COAtx,Hdd2coa intracellular transport,"Transport, Peroxisomal",-0.8189822940005272,-0.9759747239724229,0.15699242997189566,-0.25301152320070774,5.692144104067373,2.487936248481427e-07,1.312865651634693,38,37,1.5196804035806223e-05,True,Up,58.0,0.015566290928609769,0.015566290928609769,2.487936248481427e-07
ARTFR61,R group artificial flux,R Group Synthesis,0.8189822940005272,0.9759747239724229,-0.15699242997189566,-0.2530115231440354,-5.692144104067373,2.487936248481427e-07,-1.312865651634693,38,37,1.5196804035806223e-05,True,Down,58.0,0.015566290928609769,0.015566290928609769,2.487936248481427e-07
ACOAO7p,Acyl CoA oxidase  hexadecanoyl CoA   peroxisomal,Fatty Acid Metabolism,0.8189822940005272,0.9759747239724229,-0.15699242997189566,-0.2530115231440354,-5.692144104067373,2.487936248481427e-07,-1.312865651634693,38,37,1.5196804035806223e-05,True,Down,58.0,0.015566290928609769,0.015566290928609769,2.487936248481427e-07
ATPS4m,ATP synthase (four protons for one ATP),Oxidative Phosphorylation,0.8482059572836507,0.9520021271693455,-0.10379616988569484,-0.1665501815160508,-5.6097063339895366,4.0405004336790894e-07,-1.2999532723766998,38,37,2.4282104219174658e-05,True,Down,62.0,0.016639828234031134,0.016639828234031134,4.0405004336790894e-07
ARTFR41,R group artificial flux,R Group Synthesis,0.13883100066872647,0.4416397120138731,-0.30280871134514664,-1.6695401489866364,-5.294021695890923,1.3001778071124501e-06,-1.2190194552238387,38,37,7.689623030636491e-05,True,Down,63.0,0.016908212560386472,0.016908212560386472,1.3001778071124501e-06
PGM,Phosphoglycerate mutase,Glycolysis/Gluconeogenesis,-0.8669088216476482,-0.9563615702855505,0.08945274863790231,-0.14167589510691503,5.047622967468647,5.814616242312267e-06,1.1754880808332542,38,37,0.0003234380879852831,True,Up,66.0,0.017713365539452495,0.017713365539452495,5.814616242312267e-06
ENO,Enolase,Glycolysis/Gluconeogenesis,0.8669101946947994,0.9563599732149167,-0.08944977852011737,-0.1416712008531867,-5.0475694891561504,5.815982795226509e-06,-1.175476054295746,38,37,0.0003234380879852831,True,Down,67.0,0.017981749865807837,0.017981749865807837,5.815982795226509e-06
CTPS2,CTP synthase (glutamine),Pyrimidine Biosynthesis,-0.0006240608707715715,0.0007331233753946644,-0.0013571842461662358,,-5.025767371539992,5.497107853197662e-06,-1.169129171501957,38,37,0.0003151111363232998,True,Down,65.0,0.017444981213097156,0.017444981213097156,5.497107853197662e-06
PGK,Phosphoglycerate kinase,Glycolysis/Gluconeogenesis,-0.8640489688481484,-0.9538820691087058,0.08983310026055735,-0.14269783561119734,4.996056602644077,6.7533016650090825e-06,1.1631901562106348,38,37,0.0003594686000546263,True,Up,69.0,0.018518518518518517,0.018518518518518517,6.7533016650090825e-06
GAPD,Glyceraldehyde-3-phosphate dehydrogenase,Glycolysis/Gluconeogenesis,0.8640489688481484,0.9538820691087058,-0.08983310026055735,-0.14269783557974813,-4.996056602644077,6.7533016650090825e-06,-1.1631901562106348,38,37,0.0003594686000546263,True,Down,69.0,0.018518518518518517,0.018518518518518517,6.7533016650090825e-06
RTOT4,R total flux,R Group Synthesis,0.16411698220699472,0.44320248778474197,-0.27908550557774725,-1.4332414477706084,-4.997557053357772,4.0054429613414704e-06,-1.1513421965788746,38,37,0.00023319188240559873,True,Down,64.0,0.017176596886741814,0.017176596886741814,4.0054429613414704e-06
CYTK4,Cytidylate kinase (dCMP)(GTP),Nucleotides,0.028716428434392587,0.20046654280317025,-0.17175011436877766,-2.8034132392259905,-4.883724135798325,6.174321512602903e-06,-1.129914536295965,38,37,0.0003383164993523297,True,Down,68.0,0.01825013419216318,0.01825013419216318,6.174321512602903e-06
EX_h2o2_e,Hydrogen peroxide exchange,Extracellular exchange,1.7982893254611094,2.8021927488895253,-1.0039034234284159,-0.639931041280956,-4.837125650332738,7.122145419352675e-06,-1.1166252443521287,38,37,0.0003737621666550432,True,Down,71.0,0.0190552871712292,0.0190552871712292,7.122145419352675e-06
METLEUex,Methionine/Leucine exchange (Met in),"Transport, Extracellular",-0.0014035835887034676,0.0014145711492850252,-0.002818154737988493,,-4.817540395508646,7.791361049965313e-06,-1.11067126289254,38,37,0.00040320293433570496,True,Down,72.0,0.01932367149758454,0.01932367149758454,7.791361049965313e-06
C3STDH1r,C-3 sterol dehydrogenase (4-methylzymosterol),Cholesterol Metabolism,0.001148559532381705,0.001259526079421754,-0.000110966547040049,-0.1330553466562682,-4.781433321699539,8.826645208126225e-06,-1.1046603500040084,38,37,0.0004505216444586071,True,Down,73.0,0.019592055823939882,0.019592055823939882,8.826645208126225e-06
PYK,Pyruvate kinase,Glycolysis/Gluconeogenesis,0.9458849280616374,1.0650220227063287,-0.11913709464469135,-0.17114667521737567,-4.69288014163044,1.8494172963627263e-05,-1.0920702527823822,38,37,0.0009187905128330025,True,Down,75.0,0.020128824476650563,0.020128824476650563,1.8494172963627263e-05
HEX1,Hexokinase (D-glucose:ATP),Glycolysis/Gluconeogenesis,0.28263744854669615,0.07608114609315554,0.20655630245354062,1.8933417450105792,4.72688152262147,1.1067213196440888e-05,1.0893475913333621,38,37,0.0005572491401343074,True,Up,74.0,0.019860440150295224,0.019860440150295224,1.1067213196440888e-05
ARGt5r,ARGtiDF,"Transport, Extracellular",0.00037532888282948163,0.02556298429105701,-0.025187655408227528,-6.089756766456445,-4.596301889602494,4.7768380540470047e-05,-1.075439775361294,38,37,0.0021705486084608707,True,Down,82.0,0.02200751476113795,0.02200751476113795,4.7768380540470047e-05
H2O2t,Hydrogen peroxide transport via diffusion,"Transport, Extracellular",-1.7789192094681923,-2.711458042036345,0.9325388325681527,-0.6080678544773022,4.469499950902129,2.8138821980342614e-05,1.031834977548605,38,37,0.0013795427723520602,True,Up,76.0,0.020397208803005905,0.020397208803005905,2.8138821980342614e-05
PGI,Glucose-6-phosphate isomerase,Glycolysis/Gluconeogenesis,0.030692433120098138,-0.1627276821971081,0.19342011531720624,,4.450008986975058,3.0250575577028354e-05,1.0278235043836286,38,37,0.0014638135662338656,True,Up,77.0,0.020665593129361247,0.020665593129361247,3.0250575577028354e-05
CEPTC,Choline phosphotransferase,Glycerophospholipid Metabolism,0.006577307308265703,0.00784944426138932,-0.0012721369531236175,-0.25509343346006236,-4.481868020780508,4.0691549706199485e-05,-1.026057204016575,38,37,0.001895208927566241,True,Down,78.0,0.020933977455716585,0.020933977455716585,4.0691549706199485e-05
CHLPCTD,Choline phosphate cytididyltransferase,Glycerophospholipid Metabolism,0.006577307308265703,0.00784944426138932,-0.0012721369531236175,-0.25509343346006236,-4.481868020780508,4.0691549706199485e-05,-1.026057204016575,38,37,0.001895208927566241,True,Down,78.0,0.020933977455716585,0.020933977455716585,4.0691549706199485e-05
CHOLK,Choline kinase,Glycerophospholipid Metabolism,0.006577307308265703,0.00784944426138932,-0.0012721369531236175,-0.25509343346006236,-4.481868020780508,4.0691549706199485e-05,-1.026057204016575,38,37,0.001895208927566241,True,Down,78.0,0.020933977455716585,0.020933977455716585,4.0691549706199485e-05
FACOAL140,Fatty acid  CoA ligase  tetradecanoate ,Fatty acid activation,0.18310535830854882,0.08762573877860122,0.0954796195299476,1.0632474014915618,4.474389244028025,5.183941357935008e-05,1.0221742341136106,38,37,0.002299448273769743,True,Up,83.0,0.02227589908749329,0.02227589908749329,5.183941357935008e-05
ARTFR13,R group artificial flux,R Group Synthesis,0.18310535830854882,0.08762573877860122,0.0954796195299476,1.0632474014915618,4.474389244028025,5.183941357935008e-05,1.0221742341136106,38,37,0.002299448273769743,True,Up,83.0,0.02227589908749329,0.02227589908749329,5.183941357935008e-05
CYTK14,"Cytidylate kinase (dCMP,UTP)",Nucleotides,-0.1158218013410313,-0.2554008235294668,0.1395790221884355,-1.140856337730536,4.377700867512543,4.2873837424488716e-05,1.0067392260329207,38,37,0.0019721965215264807,True,Up,81.0,0.021739130434782608,0.021739130434782608,4.2873837424488716e-05
PROD2,Proline dehydrogenase,Arginine and Proline Metabolism,0.0007101349978563946,0.0009174492159141135,-0.0002073142180577189,-0.36953494650268265,-4.290573364482844,5.412401484643286e-05,-0.9896631955161621,38,37,0.0023725421096212804,True,Down,85.0,0.022812667740203973,0.022812667740203973,5.412401484643286e-05
ARTPLM1,R group to palmitate conversion,R Group Synthesis,1.4699345469606766,1.6750358444442637,-0.20510129748358708,-0.18844005205385556,-4.2133004410633035,7.863814591653245e-05,-0.9772333605625021,38,37,0.003328237805376841,True,Down,88.0,0.023617820719269995,0.023617820719269995,7.863814591653245e-05
CYOR_u10m,"Ubiquinol-6 cytochrome c reductase, Complex III",Oxidative Phosphorylation,0.7886123479836126,0.8796533414699489,-0.09104099348633632,-0.15761879054854314,-4.226903728941966,6.782295493999549e-05,-0.9752203919690546,38,37,0.002938468954725851,True,Down,86.0,0.02308105206655931,0.02308105206655931,6.782295493999549e-05
PIt2m_2,Phosphate mitochondrial transport via proton symport,,1.7970865474206836,2.101242758402234,-0.3041562109815503,-0.2255829569407642,-4.190622319504871,7.94989706598333e-05,-0.9700219238026556,38,37,0.003328237805376841,True,Down,89.0,0.023886205045625334,0.023886205045625334,7.94989706598333e-05
ADK3,Adentylate kinase (GTP),Nucleotides,-0.06990856677756707,-0.22655445623212134,0.15664588945455427,-1.6963167066214737,4.192123786204762,7.695054028885542e-05,0.9688360453407042,38,37,0.0032956058978882217,True,Up,87.0,0.023349436392914653,0.023349436392914653,7.695054028885542e-05
PROD2m,Proline dehydrogenase (m),Arginine and Proline Metabolism,0.7281074799309085,0.9036358226832427,-0.1755283427523342,-0.31159003408703917,-4.174070281501242,8.312478574926056e-05,-0.9655738595523236,38,37,0.003441366130019387,True,Down,90.0,0.024154589371980676,0.024154589371980676,8.312478574926056e-05
OCOAT1m,3-oxoacid CoA-transferase,"Valine, Leucine, and Isoleucine Metabolism",-0.8270968844187777,-1.0012972364887482,0.17420035206997053,-0.2757420651067885,4.108021729744148,0.0001109631808276838,0.9446196946552702,38,37,0.00454339353586758,True,Up,91.0,0.024422973698336018,0.024422973698336018,0.0001109631808276838
O2ter,O2  transport  endoplasmic reticulum,"Transport, Endoplasmic Reticular",0.01054055598744422,0.011641149848507414,-0.0011005938610631934,-0.1432825979749814,-4.078029660444209,0.0001151957810817795,-0.9404013911261331,38,37,0.0046654291338120695,True,Down,92.0,0.024691358024691357,0.024691358024691357,0.0001151957810817795
HEX7,Hexokinase (D-fructose:ATP),Fructose and Mannose Metabolism,-0.0211380436687009,0.150797125349964,-0.1719351690186649,,-4.017602790748999,0.00015527413052625588,-0.9320167474598058,38,37,0.006154802237668397,True,Down,94.0,0.02522812667740204,0.02522812667740204,0.00015527413052625588
EX_glc__D_e,D-Glucose exchange,Extracellular exchange,-0.018999787802503474,0.16371434074383961,-0.18271412854634309,,-4.027947683344026,0.00013663556201926966,-0.9306483292869546,38,37,0.005474237678320417,True,Down,93.0,0.0249597423510467,0.0249597423510467,0.00013663556201926966
SRTNt6_2_r,SRTNt6 LPAREN 2 RPAREN r,"Transport, Extracellular",0.00578562106495453,-0.047170101056255964,0.0529557221212105,,3.9746319852276466,0.0003013627197472287,0.9296676079254755,38,37,0.011576056636888392,True,Up,97.0,0.026033279656468063,0.026033279656468063,0.0003013627197472287
FAOXC180x,Beta oxidation of long chain fatty acid,"Fatty acid oxidation, peroxisome",0.12349444340329493,0.24107409661509402,-0.11757965321179908,-0.9650305116515819,-3.924186844306423,0.00019518650529026958,-0.9055560416481062,38,37,0.0076554201969636256,True,Down,95.0,0.02549651100375738,0.02549651100375738,0.00019518650529026958
NADH2_u10m,"NADH dehydrogenase, mitochondrial",Oxidative Phosphorylation,0.7868578721149145,0.8709846596894808,-0.08412678757456626,-0.1465442400202476,-3.819942987840385,0.00027814757360434194,-0.8823169733120493,38,37,0.010795602700518521,True,Down,96.0,0.02576489533011272,0.02576489533011272,0.00027814757360434194
MTHFD,Methylenetetrahydrofolate dehydrogenase (NADP),Folate Metabolism,0.1682031447714491,0.4571474346712126,-0.2889442898997635,-1.442454844667075,-3.752285429886726,0.00035340825709889983,-0.8680206099926197,38,37,0.013436726183168374,True,Down,98.0,0.026301663982823402,0.026301663982823402,0.00035340825709889983
FRUt4,D-fructose transport  via sodium cotransport,"Transport, Extracellular",-0.020953236534679173,0.13233329660096704,-0.15328653313564622,,-3.6182117560705733,0.0006261888987887868,-0.8412546362695755,38,37,0.023331798368870196,True,Down,99.0,0.026570048309178744,0.026570048309178744,0.0006261888987887868
EX_fru_e,D-Fructose exchange,Extracellular exchange,0.020953236534679173,-0.13233329660096704,0.15328653313564622,,3.6182117560705733,0.0006261888987887868,0.8412546362695755,38,37,0.023331798368870196,True,Up,99.0,0.026570048309178744,0.026570048309178744,0.0006261888987887868
H2O2tp,"Hydrogen peroxide transport via diffusion, glyoxysome","Transport, Peroxisomal",-1.7723856000490847,-2.4236423916261836,0.6512567915770988,-0.45148433427660206,3.4838543436782956,0.0008680417885177886,0.801469636057094,38,37,0.03202300697046812,True,Up,101.0,0.027106816961889425,0.027106816961889425,0.0008680417885177886
PIt8,Phosphate transport in/out via Na+ symporter,"Transport, Extracellular",0.033271316096230553,0.045570230128511004,-0.01229891403228045,-0.4538127196922325,-3.466465987922351,0.0009313356640237484,-0.7968665510934717,38,37,0.03402114396227928,True,Down,102.0,0.027375201288244767,0.027375201288244767,0.0009313356640237484
P5CRxm,Pyrroline-5-carboxylate reductase (m),Arginine and Proline Metabolism,0.7069830494405934,0.851988744779579,-0.14500569533898555,-0.2691587462522096,-3.384859169009392,0.0011522303688903182,-0.7823358487725502,38,37,0.041681653927042,True,Down,103.0,0.02764358561460011,0.02764358561460011,0.0011522303688903182
MTHFD2i,Methylenetetrahydrofolate dehydrogenase  NAD ,Folate Metabolism,-0.24427053040392951,-0.511763448392102,0.26749291798817243,-1.0669972873101965,3.367754398200944,0.0012125834392641528,0.7773184024773481,38,37,0.043443133602867626,True,Up,104.0,0.027911969940955447,0.027911969940955447,0.0012125834392641528
RTOT2,R total flux,R Group Synthesis,0.1500754011881166,0.08292986709988742,0.06714553408822918,0.8557238384240263,3.39258267035538,0.0014915656045284414,0.7746275160382597,38,37,0.052929270880694976,False,Up,105.0,0.02818035426731079,0.02818035426731079,0.0014915656045284414
ARTFR204,R group artificial flux,R Group Synthesis,0.12617723559367897,0.06702695209151072,0.05915028350216825,0.912638410406111,3.3556649039245245,0.0016874423864227182,0.7659190482946565,38,37,0.05905073070275918,False,Up,106.0,0.02844873859366613,0.02844873859366613,0.0016874423864227182
ADK1,Adenylate kinase,Nucleotides,-0.35293169229035537,-0.2182178046436198,-0.13471388764673556,0.6936201685890628,-3.26146644638753,0.0016957670921082214,-0.7542267309126331,38,37,0.05905073070275918,False,Down,107.0,0.02871712292002147,0.02871712292002147,0.0016957670921082214
GLCt2,D-glucose transport in via proton symport,"Transport, Extracellular",0.10239744162488285,-0.06805048792605667,0.17044792955093951,,3.210984909509527,0.0019857280525872674,0.7397696185676308,38,37,0.06850761781426072,False,Up,108.0,0.028985507246376812,0.028985507246376812,0.0019857280525872674
CTPS1,CTP synthase  NH3 ,Nucleotides,0.004185865516891425,0.0032533896895288513,0.0009324758273625737,0.3635823136027283,3.1333188917230275,0.002685904228969492,0.7281538683616344,38,37,0.09097890142854843,False,Up,110.0,0.029522275899087493,0.029522275899087493,0.002685904228969492
O2tp,O2 transport glycosome,"Transport, Peroxisomal",2.337005271498292,2.7895136039503217,-0.4525083324520298,-0.25535259879491223,-3.157268586243928,0.002392667009312833,-0.7259119233264827,38,37,0.081789699786235,False,Down,109.0,0.029253891572732154,0.029253891572732154,0.002392667009312833
PCREATtmdiffir,Phosphocreatine transport to/from mitochondria via diffusion,Urea cycle/amino group metabolism,0.8354115938309811,0.9740911837838342,-0.13867958995285312,-0.22156966262397806,-3.0904142811207573,0.003330904920901382,-0.7206213553395205,38,37,0.10699096323515991,False,Down,113.0,0.030327428878153515,0.030327428878153515,0.003330904920901382
CKc,ATP Creatine kinase (c),Urea cycle/amino group metabolism,-0.8354115938309811,-0.9740911837838342,0.13867958995285312,-0.22156966267314993,3.0904142811207573,0.003330904920901382,0.7206213553395205,38,37,0.10699096323515991,False,Up,113.0,0.030327428878153515,0.030327428878153515,0.003330904920901382
CK,ATP Creatine kinase,Urea cycle/amino group metabolism,0.8354115938309811,0.9740911837838342,-0.13867958995285312,-0.22156966262397806,-3.0904142811207573,0.003330904920901382,-0.7206213553395205,38,37,0.10699096323515991,False,Down,113.0,0.030327428878153515,0.030327428878153515,0.003330904920901382
CREATtmdiffir,Creatine transport to/from mitochondria via diffusion,Urea cycle/amino group metabolism,0.8354115938309811,0.9740911837838342,-0.13867958995285312,-0.22156966262397806,-3.0904142811207573,0.003330904920901382,-0.7206213553395205,38,37,0.10699096323515991,False,Down,113.0,0.030327428878153515,0.030327428878153515,0.003330904920901382
NAt,Sodium transport (uniport),"Transport, Extracellular",-0.14980154511807584,-0.42271627101563036,0.2729147258975545,-1.496637141210141,3.0709675202238067,0.002996527708541183,0.7090506791663819,38,37,0.10058614632454457,False,Up,111.0,0.029790660225442835,0.029790660225442835,0.002996527708541183
IDHPOXOXb,Iodide:hydrogen-peroxide oxidoreductase,Tyrosine metabolism,-0.0006721120817384539,0.0003363776600681699,-0.0010084897418066237,,-3.039581478999546,0.00347874404718704,-0.7059242558778084,38,37,0.11078461811811036,False,Down,117.0,0.03140096618357488,0.03140096618357488,0.00347874404718704
EX_ttdca_e,Tetradecanoate (n-C14:0) exchange,Extracellular exchange,-0.19849604586147263,-0.07340814957230557,-0.12508789628916706,1.4350981285645537,-3.08173259037122,0.003717783626940998,-0.7029208279159881,38,37,0.1137602510437249,False,Down,120.0,0.0322061191626409,0.0322061191626409,0.003717783626940998
RTOT1,R total flux,R Group Synthesis,0.3185604165740007,0.16838656168125196,0.15017385489274873,0.9197900055899704,3.0544343498811735,0.003207745891310659,0.7028242251882667,38,37,0.10671483206270996,False,Up,112.0,0.030059044551798177,0.030059044551798177,0.003207745891310659
TTDCAtr_copy2,Fatty acid transport,"Transport, Extracellular",0.19100155120291135,0.06640009264576548,0.12460145855714587,1.5243271939877028,3.0698447889222273,0.003851603700577835,0.7001509269759197,38,37,0.11667540966140662,False,Up,123.0,0.033011272141706925,0.033011272141706925,0.003851603700577835
EX_i_e,Iodide exchange,Extracellular exchange,0.0012617263530804608,-0.0005767973406752055,0.0018385236937556663,,3.011507030560194,0.0037248391377709177,0.6989045841059891,38,37,0.1137602510437249,False,Up,121.0,0.03247450348899624,0.03247450348899624,0.0037248391377709177
THYPX,Thyroid peroxidase,Tyrosine metabolism,-0.0012617263530804608,0.0005767973406752055,-0.0018385236937556663,,-3.011507030560194,0.0037248391377709177,-0.6989045841059891,38,37,0.1137602510437249,False,Down,121.0,0.03247450348899624,0.03247450348899624,0.0037248391377709177
EX_fe2_e,Fe2+ exchange,Extracellular exchange,0.0045484206321441565,0.037867363369979756,-0.0333189427378356,-3.057517360681524,-2.980944403779694,0.0046635442231955865,-0.6958806716351719,38,37,0.13682177776084092,False,Down,125.0,0.03354804079441761,0.03354804079441761,0.0046635442231955865
EX_fe3_e,Fe3+ exchange,Extracellular exchange,-0.0045484206321441565,-0.037867363369979756,0.0333189427378356,-3.0575174164989822,2.980944403779694,0.0046635442231955865,0.6958806716351719,38,37,0.13682177776084092,False,Up,125.0,0.03354804079441761,0.03354804079441761,0.0046635442231955865
FE3R2e,Fe(III) reduction (ascorbate),Heme Biosynthesis,0.0022742103160720657,0.01893368168498985,-0.016659471368917784,-3.0575173327728016,-2.980944403779693,0.004663544223195598,-0.6958806716351715,38,37,0.13682177776084092,False,Down,127.0,0.034084809447128286,0.034084809447128286,0.004663544223195598
EX_acac_e,Acetoacetate exchange,Extracellular exchange,0.5182210974475929,0.6731350279835405,-0.1549139305359476,-0.37732818151982245,-3.010500625947727,0.0035813241899603668,-0.6953735415185174,38,37,0.11213457085539771,False,Down,118.0,0.03166935050993022,0.03166935050993022,0.0035813241899603668
ACACt2,Acetoacetate transport via proton symport,"Transport, Extracellular",-0.5182210974475929,-0.6731350279835405,0.1549139305359476,-0.3773281816479602,3.010500625947727,0.0035813241899603668,0.6953735415185174,38,37,0.11213457085539771,False,Up,118.0,0.03166935050993022,0.03166935050993022,0.0035813241899603668
NRPPHRtu,Norepinephrine uniport,"Transport, Extracellular",-0.07929307408860047,0.09144853785262215,-0.17074161194122262,,-2.955132665190341,0.004261791079572259,-0.6843070122281854,38,37,0.12805994808456644,False,Down,124.0,0.03327965646806227,0.03327965646806227,0.004261791079572259
GK1,Guanylate kinase (GMP:ATP),Nucleotides,-6.504924464590318e-06,6.094669769281835e-05,-6.745162215740867e-05,,-2.914055276490389,0.005593831704955801,-0.6803055484542859,38,37,0.1578986131262524,False,Down,130.0,0.03488996242619431,0.03488996242619431,0.005593831704955801
RNDR2,Ribonucleoside-diphosphate reductase (GDP),Nucleotides,-6.504924464590318e-06,6.094669769281835e-05,-6.745162215740867e-05,,-2.914055276490389,0.005593831704955801,-0.6803055484542859,38,37,0.1578986131262524,False,Down,130.0,0.03488996242619431,0.03488996242619431,0.005593831704955801
TRDR,Thioredoxin reductase (NADPH),Nucleotides,-6.504924464590318e-06,6.094669769281835e-05,-6.745162215740867e-05,,-2.914055276490389,0.005593831704955801,-0.6803055484542859,38,37,0.1578986131262524,False,Down,130.0,0.03488996242619431,0.03488996242619431,0.005593831704955801
PRPPS,Phosphoribosylpyrophosphate synthetase,Pentose Phosphate Pathway,0.0030045498227929237,0.00398900296274741,-0.000984453139954486,-0.4088793376199799,-2.9120286727808127,0.004762497009722032,-0.6726769602448779,38,37,0.13863331139237728,False,Down,128.0,0.03435319377348363,0.03435319377348363,0.004762497009722032
GALt4_2,Galactose transport via sodium symport,"Transport, Extracellular",0.02628938535981709,-0.07135592949037783,0.09764531485019493,,2.8711833814520262,0.005787805981376598,0.6680244734226579,38,37,0.16214560215495644,False,Up,133.0,0.03569511540526033,0.03569511540526033,0.005787805981376598
