reaction_id,reaction_name,subsystem,LECs_Chow,LECs_WesternDiet,Hepatocytes_Chow,Hepatocytes_WesternDiet,qHSCs_Chow,qHSCs_WesternDiet,"Cd207+, Trem2+ Mo-KC_Chow","Cd207+, Trem2+ Mo-KC_WesternDiet",Timd4+ resKC_Chow,Timd4+ resKC_WesternDiet,Cholangiocytes_Chow,Cholangiocytes_WesternDiet,cAMP qHSCs_Chow,cAMP qHSCs_WesternDiet,aHSCs_Chow,aHSCs_WesternDiet,"Cd207-, Trem2+ Mo-KC_Chow","Cd207-, Trem2+ Mo-KC_WesternDiet","Cx3cr1+, Ccr2+ MdM_Chow","Cx3cr1+, Ccr2+ MdM_WesternDiet",Macrophages_Chow,Macrophages_WesternDiet,Dendrites_Chow,Dendrites_WesternDiet,"Ly6c2+, Ccr2+ Mo_Chow","Ly6c2+, Ccr2+ Mo_WesternDiet",MCs_Chow,MCs_WesternDiet,T cells_Chow,T cells_WesternDiet,Cycling_Chow,Cycling_WesternDiet,B cells_Chow,B cells_WesternDiet,Neutrophiles_Chow,Neutrophiles_WesternDiet,"Trem2+, Spp1+ MdM_Chow","Trem2+, Spp1+ MdM_WesternDiet","Ly6c2-, Spn+ Mo_Chow","Ly6c2-, Spn+ Mo_WesternDiet",Transitioning Mo_Chow,Transitioning Mo_WesternDiet,DCs_WesternDiet,Mast cells_Chow,Mast cells_WesternDiet
DM_datp_m,DATP demand,Intracellular demand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_datp_n,"Demand for dATP, Nuclear",Intracellular demand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_dctp_m,DCTP demand,Intracellular demand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_13_cis_oretn_n,13-cis-oxo-retinoic acid demand,Intracellular demand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_13_cis_retn_n,13-cis-retinoate demand,Intracellular demand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ak2lgchol_hs_e,1-alkyl 2-lysoglycerol 3-phosphocholine exchange,Extracellular exchange,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_akg_e,2-Oxoglutarate exchange,Extracellular exchange,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.006995792265365813,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ala_B_e,Beta-Alanine exchange,Extracellular exchange,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_Asn_X_Ser_Thr_l,DM Asn  X  Ser FSLASH Thr LPAREN ly RPAREN ,Intracellular demand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_4nphsf_e,4-Nitrophenyl sulfate exchange,Extracellular exchange,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_Ser_Gly_Ala_X_Gly_l,DM Ser  Gly FSLASH Ala  X  Gly LPAREN ly RPAREN ,Intracellular demand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_dctp_n,"Demand for dCTP, Nuclear",Intracellular demand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_dem2emgacpail_prot_hs_r,"Demand for  Deacylated-(Phosphoethanolaminyl-Dimannosyl),(Phosphoethanolaminyl)-Mannosyl-Glucosaminyl-Acylphosphatidylinositol,  Endoplasmatic Reticulum",Intracellular demand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ala__D_e,D-Alanine exchange,Extracellular exchange,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058063608781419404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004885212672564587,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ala__L_e,L-Alanine exchange,Extracellular exchange,0.5557221032600126,0.17651005256211005,0.4611359741201457,0.4775169812017369,0.003210348652118133,0.4553682044062778,0.446082855704903,0.0074329634790795355,0.5030113961170879,0.5527252759220557,0.13517559006274604,0.43722352705308,-8.541828856536895e-05,0.46366587642648716,0.014129973323299815,0.4897602931883127,0.35654494264614195,0.45726937603175466,0.2932731257799275,0.2979308796025316,0.3737203523999361,0.4089940569650673,0.2886613293614642,0.43891649032122654,0.522541329802597,0.30671180155544797,0.008800000000000098,0.34988163407243217,0.581534918421799,0.4310797589222839,0.3143025660991032,0.2908307184956206,0.3224143784931594,0.37117871591496926,0.0,0.33097750093079836,0.2935108073712074,0.529314134865855,0.6178990506480581,0.5895845464227846,0.38365544632838544,-0.0006173913043478248,-0.0004260869565217377,0.006233623188405748,0.39133186089547445
EX_aldstrn_e,Aldosterone exchange,Extracellular exchange,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_amp_e,AMP exchange,Extracellular exchange,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_dgpi_prot_hs_r,"Demand for  Deacylated-Glycophosphatidylinositol (Gpi)-Anchored Protein,  Endoplasmatic Reticulum",Intracellular demand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_4pyrdx_e,4-Pyridoxate exchange,Extracellular exchange,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_dgtp_m,"Demand for dGTP, Mitochondrial",Intracellular demand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_andrstrn_e,Androsterone exchange,Extracellular exchange,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_andrstrnglc_e,Androsterone glucuronide exchange,Extracellular exchange,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_5adtststerone_e,5alpha-Dihydrotestosterone exchange,Extracellular exchange,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_antipyrene_e,Antipyrene exchange,Extracellular exchange,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_dgtp_n,"Demand for dGTP, Nuclear",Intracellular demand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_dsT_antigen_g,"Demand for  Disialyl-T Antigen,  Golgi Apparatus",Intracellular demand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004612849424192184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_5adtststeroneglc_e,5alpha-Dihydrotestosterone glucuronide exchange,Extracellular exchange,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_dttp_m,DTTP demand,Intracellular demand,0.002638620462244313,0.0,0.0023202471939783214,0.002603509369864515,0.0,0.0024726902439518826,0.002354441847214897,0.0,0.0025942156141535227,0.002774516705308661,0.0,0.0024252587090429906,0.0,0.0025965889948418863,0.0,0.002588953006641086,0.0018881092937979285,0.002659110959426947,0.0017800192704450644,0.00055,0.00201051580458593,0.002370888540944022,0.0016163286425129515,0.002461810782873864,0.0025517978252141004,0.00055,0.0,0.00250672957596485,0.0029697684515760728,0.002323905237266999,0.0017903863387367942,0.002337231087657869,0.0017089573978769455,0.0020090278212043233,0.0,0.0018387868915194228,0.0017008298546605934,0.0032338883487538833,0.0028519722434792506,0.002935738170312059,0.0019389033942567475,0.0,0.0,0.0,0.0022919994788805865
DM_dttp_n,"Demand for dTTP, Nuclear",Intracellular demand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_ethamp_r,Ethanolamine phosphate demand,Intracellular demand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_gncore2_g,"Demand for gncore  2, Golgi Apparatus",Intracellular demand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_gpi_sig_r,DM gpi sig LPAREN er RPAREN ,Intracellular demand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_5adtststerones_e,5alpha-Dihydrotestosterone sulfate exchange,Extracellular exchange,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_hretn_n,4 hydroxy retinoic acid demand,Intracellular demand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_kdn_c,"Demand for  2-Keto-3-Deoxy-D-Glycero-D-Galactononic Acid,  Cytosolic",Intracellular demand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_apnnox_e,Alpha-Pinene-oxide exchange,Extracellular exchange,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_appnn_e,(+)-alpha-Pinene exchange,Extracellular exchange,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_m_em_3gacpail_prot_hs_r,DM m LPAREN em RPAREN 3gacpail prot hs r,Intracellular demand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_5dhf_e,Pentaglutamyl folate (DHF) exchange,Extracellular exchange,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_melanin_c,"Demand for Melanin, Cytosolic",Intracellular demand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_aprgstrn_e,20alpha-Hydroxyprogesterone exchange,Extracellular exchange,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_aqcobal_e,Aquacob(III)alamin exchange,Extracellular exchange,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_5mthf_e,5-Methyltetrahydrofolate exchange,Extracellular exchange,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004915954783918874,0.009243664749358275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036637197861595578,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_arab__L_e,L-Arabinose exchange,Extracellular exchange,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_arach_e,Arachidic acid exchange,Extracellular exchange,-0.0033213404419856667,0.0,0.0,0.0,0.0,-0.0018732501848116737,-0.013500995207805726,0.0,-0.026488923773148182,0.0,0.0,0.0,-0.013715991504225722,-0.003268433699801122,0.0,-0.001961328035334209,-0.010826920425906947,-0.011497869044961681,-0.01654693152868982,0.0,-0.004696455988996898,-0.002984335226363374,-0.00926845795007566,-0.0003449721318082749,0.0,0.0,0.0,0.0,-0.017029441470576938,-0.002925195403552434,-0.010266551033287644,-0.0009123995712594932,-0.002151135186138851,-0.002528846208508632,0.0,-0.0023145569263880016,-0.009753010355395317,0.0,0.0,0.0,-0.00244057769906433,0.0,0.0,0.0,-0.0028850343090803475
DM_mem2emgacpail_prot_hs_r,"Demand for  ({[(mannosyl),(phosphoethanolaminyl)]-dimannosyl},{phosphoethanolaminyl})-mannosyl-glucosaminyl-acylphosphatidylinositol-Protein (M4B),  Endoplasmatic Reticulum",Intracellular demand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_n5m2masn_g,"Demand for  ((N-Acetyl-D-Glucosaminyl)5-(Alpha-D-Mannosyl)2-Beta-D-Mannosyl-Diacetylchitobiosyl)-L-Asparagine (Protein),  Golgi Apparatus",Intracellular demand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_oretn_n,4-oxo-retonoic acid demand,Intracellular demand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_arachd_e,NC20:4 exchange,Extracellular exchange,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_sTn_antigen_g,"Demand for  Sialyl-Tn Antigen,  Golgi Apparatus",Intracellular demand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_5thf_e,Pentaglutamyl folate (THF) exchange,Extracellular exchange,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_sprm_c,"Demand for  Spermine,  Cytosolic",Intracellular demand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_yvite_c,Gamma-Tocopherol demand,Intracellular demand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SK_T_antigen_g,DM T antigen[g],Intracellular source/sink,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004612849424192184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_arg__L_e,L-Arginine exchange,Extracellular exchange,-0.02318787678941845,-0.07467401584065707,-0.020390051098599423,-0.022879324765470662,-0.00232280701754386,-0.02172970214381541,-0.020690549566434877,-0.003278260869565217,-0.02279765236680746,-0.048427239462150364,-0.01893427046631703,-0.021312879564317145,-0.0030734231596381348,-0.022818509348611536,-0.003278260869565217,-0.02275140520987682,-0.016592475612165283,-0.023367944795105757,-0.01564259358876352,-0.03255972224998317,-0.017668169191814357,-0.020835081117388743,-0.014204100191782627,-0.021634094758227217,-0.0224248899791524,-0.020944444444444446,-0.003278260869565217,-0.022028835667566325,-0.026097965180518854,-0.02042219753961607,-0.015733698128249783,-0.02053930349757375,-0.015018110466191609,-0.017655092974217676,-0.0042782608695652175,-0.01615903631941253,-0.01494668660156631,-0.06077433543695272,-0.02506278638208558,-0.02579891119365163,-0.017038848010134305,-0.0052782608695652175,-0.0052782608695652175,-0.003278260869565217,-0.02014181360228317
EX_ascb__L_e,L-Ascorbate exchange,Extracellular exchange,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
